Orthogroup	F_distichus_pep_CA	F_serratus_pep_CA	PUBLIC_Ectocarpus-sp7_proteins
OG0009360		ser_TRINITY_DN9718_c0_g2.p1	Ec-28_002710.1
OG0009361		ser_TRINITY_DN97245_c0_g1.p1	Ec-12_003340.1
OG0009362		ser_TRINITY_DN9758_c0_g2.p1	Ec-27_001020.1
OG0009363		ser_TRINITY_DN9767_c0_g1.p1	Ec-01_003510.3
OG0009364		ser_TRINITY_DN9772_c0_g4.p1	Ec-07_002290.1
OG0009365		ser_TRINITY_DN9781_c0_g2.p1	Ec-03_003630.1
OG0009366		ser_TRINITY_DN9783_c0_g1.p1	Ec-14_000550.1
OG0009367		ser_TRINITY_DN9790_c0_g1.p1	Ec-24_003630.1
OG0009368		ser_TRINITY_DN97927_c0_g1.p1	Ec-26_001810.1
OG0009369		ser_TRINITY_DN9800_c0_g2.p1	Ec-27_003540.1
OG0009370		ser_TRINITY_DN9804_c0_g1.p1	Ec-08_003390.1
OG0009371		ser_TRINITY_DN98066_c0_g1.p1	Ec-07_004800.1
OG0009372		ser_TRINITY_DN9810_c0_g1.p1	Ec-24_003510.1
OG0009373		ser_TRINITY_DN9811_c0_g4.p1	Ec-21_002830.1
OG0009374		ser_TRINITY_DN98125_c0_g1.p1	Ec-14_005940.1
OG0009375		ser_TRINITY_DN9829_c0_g1.p1	Ec-25_001890.1
OG0009376		ser_TRINITY_DN9831_c0_g1.p1	Ec-17_001400.1
OG0009377		ser_TRINITY_DN9833_c0_g1.p1	Ec-26_006340.1
OG0009378		ser_TRINITY_DN9837_c0_g1.p1	Ec-14_003570.1
OG0009379		ser_TRINITY_DN9838_c0_g1.p2	Ec-18_001800.3
OG0009380		ser_TRINITY_DN9840_c0_g1.p1	Ec-06_008260.1
OG0009381		ser_TRINITY_DN9861_c0_g1.p1	Ec-07_000920.1
OG0009382		ser_TRINITY_DN9863_c0_g2.p1	Ec-16_003440.1
OG0009383		ser_TRINITY_DN9873_c0_g1.p2	Ec-18_003370.2
OG0009384		ser_TRINITY_DN987_c0_g2.p2, ser_TRINITY_DN987_c0_g3.p4	
OG0009385		ser_TRINITY_DN9882_c1_g1.p2, ser_TRINITY_DN9882_c1_g2.p2	
OG0009386		ser_TRINITY_DN9914_c0_g1.p1	Ec-04_003570.1
OG0009387		ser_TRINITY_DN99188_c0_g1.p1	Ec-07_002400.1
OG0009388		ser_TRINITY_DN9926_c0_g2.p1	Ec-17_002130.1
OG0009389		ser_TRINITY_DN9931_c0_g1.p1	Ec-07_003600.1
OG0009390		ser_TRINITY_DN9936_c0_g4.p1	Ec-15_004890.1
OG0009391		ser_TRINITY_DN9938_c0_g2.p1	Ec-27_000590.1
OG0009392		ser_TRINITY_DN9941_c0_g1.p1	Ec-02_005770.1
OG0009393		ser_TRINITY_DN9945_c0_g3.p1	Ec-07_004320.1
OG0009394		ser_TRINITY_DN9949_c0_g3.p1	Ec-09_001920.1
OG0009395		ser_TRINITY_DN99793_c0_g1.p1	Ec-18_003170.2
OG0009396		ser_TRINITY_DN9983_c0_g2.p1	Ec-09_003310.1
OG0009397		ser_TRINITY_DN998_c1_g1.p1	Ec-10_003680.1
OG0009398		ser_TRINITY_DN9996_c0_g2.p1	Ec-01_010440.1
OG0009399			Ec-00_000140.1, Ec-01_003750.1
OG0009400			Ec-00_000150.1, Ec-00_000150.2
OG0009401			Ec-00_000160.1, Ec-19_002210.1
OG0009402			Ec-00_000170.2, Ec-05_000530.2
OG0009403			Ec-00_000240.1, Ec-00_006000.1
OG0009404			Ec-00_000280.1, Ec-00_000280.3
OG0009405			Ec-00_000300.3, Ec-00_007450.2
OG0009406			Ec-00_000440.1, Ec-09_004790.1
OG0009407			Ec-00_000620.1, Ec-15_004590.1
OG0009408			Ec-00_000710.1, Ec-00_000710.2
OG0009409			Ec-00_000750.1, Ec-00_011230.1
OG0009410			Ec-00_000760.1, Ec-28_002070.1
OG0009411			Ec-00_000870.2, Ec-26_000050.2
OG0009412			Ec-00_001180.1, Ec-00_001180.3
OG0009413			Ec-00_001420.1, Ec-00_001420.2
OG0009414			Ec-00_001450.1, Ec-10_003950.1
OG0009415			Ec-00_001490.1, Ec-14_000980.1
OG0009416			Ec-00_001600.1, Ec-00_001600.2
OG0009417			Ec-00_002020.1, Ec-27_000460.1
OG0009418			Ec-00_002190.1, Ec-18_000260.1
OG0009419			Ec-00_002340.1, Ec-00_002380.1
OG0009420			Ec-00_002400.1, Ec-00_002930.1
OG0009421			Ec-00_002470.1, Ec-20_004610.1
OG0009422			Ec-00_002480.2, Ec-23_003690.2
OG0009423			Ec-00_002510.1, Ec-23_003400.1
OG0009424			Ec-00_002540.1, Ec-00_008840.1
OG0009425			Ec-00_002550.1, Ec-04_002360.1
OG0009426			Ec-00_002580.1, Ec-20_000240.1
OG0009427			Ec-00_002600.1, Ec-00_003060.1
OG0009428			Ec-00_002620.2, Ec-00_009480.2
OG0009429			Ec-00_002660.1, Ec-10_001090.1
OG0009430			Ec-00_002840.1, Ec-14_000900.1
OG0009431			Ec-00_003050.1, Ec-00_003240.1
OG0009432			Ec-00_003220.1, Ec-08_004840.1
OG0009433			Ec-00_003300.1, Ec-00_003300.2
OG0009434			Ec-00_003440.3, Ec-06_009420.3
OG0009435			Ec-00_003640.1, Ec-00_004100.1
OG0009436			Ec-00_003700.1, Ec-00_004400.1
OG0009437			Ec-00_003810.1, Ec-00_004030.1
OG0009438			Ec-00_003830.1, Ec-25_002850.2
OG0009439			Ec-00_003850.1, Ec-07_006190.1
OG0009440			Ec-00_003950.1, Ec-00_004040.1
OG0009441			Ec-00_004000.1, Ec-01_011430.1
OG0009442			Ec-00_004010.2, Ec-00_007080.2
OG0009443			Ec-00_004060.2, Ec-06_002870.2
OG0009444			Ec-00_004110.1, Ec-00_008760.1
OG0009445			Ec-00_004120.1, Ec-21_000080.1
OG0009446			Ec-00_004290.1, Ec-02_003100.1
OG0009447			Ec-00_004330.1, Ec-00_004330.2
OG0009448			Ec-00_004450.1, Ec-00_006440.1
OG0009449			Ec-00_004460.3, Ec-22_000675.1
OG0009450			Ec-00_004550.1, Ec-00_004550.2
OG0009451			Ec-00_004830.1, Ec-01_009310.1
OG0009452			Ec-00_004830.2, Ec-01_009310.2
OG0009453			Ec-00_004960.1, Ec-00_006670.2
OG0009454			Ec-00_005220.1, Ec-00_005220.2
OG0009455			Ec-00_005310.1, Ec-05_000200.1
OG0009456			Ec-00_005330.1, Ec-00_009670.1
OG0009457			Ec-00_005380.1, Ec-06_009460.1
OG0009458			Ec-00_005490.1, Ec-18_004620.1
OG0009459			Ec-00_005710.1, Ec-00_005730.1
OG0009460			Ec-00_005910.1, Ec-00_005910.3
OG0009461			Ec-00_005970.3, Ec-08_004980.4
OG0009462			Ec-00_006040.2, Ec-00_006040.3
OG0009463			Ec-00_006090.1, Ec-06_006780.1
OG0009464			Ec-00_006110.1, Ec-06_005660.1
OG0009465			Ec-00_006200.1, Ec-06_006290.1
OG0009466			Ec-00_006290.1, Ec-00_006310.1
OG0009467			Ec-00_006390.1, Ec-00_006390.3
OG0009468			Ec-00_006510.1, Ec-21_002230.2
OG0009469			Ec-00_006560.1, Ec-00_006560.2
OG0009470			Ec-00_006760.1, Ec-00_006760.2
OG0009471			Ec-00_006800.1, Ec-00_006800.2
OG0009472			Ec-00_006900.1, Ec-25_000640.1
OG0009473			Ec-00_007240.1, Ec-09_001250.1
OG0009474			Ec-00_007350.1, Ec-00_007360.1
OG0009475			Ec-00_007380.1, Ec-00_009040.1
OG0009476			Ec-00_007570.2, Ec-03_003100.2
OG0009477			Ec-00_007600.1, Ec-06_005220.1
OG0009478			Ec-00_007640.1, Ec-00_007640.2
OG0009479			Ec-00_007800.1, Ec-00_007800.2
OG0009480			Ec-00_007880.1, Ec-17_002020.1
OG0009481			Ec-00_008080.1, Ec-22_002560.1
OG0009482			Ec-00_008220.1, Ec-00_008250.1
OG0009483			Ec-00_008230.1, Ec-00_008230.3
OG0009484			Ec-00_008320.1, Ec-00_008320.2
OG0009485			Ec-00_008530.2, Ec-03_002370.2
OG0009486			Ec-00_008750.2, Ec-06_007360.4
OG0009487			Ec-00_008850.1, Ec-05_006590.1
OG0009488			Ec-00_009080.1, Ec-22_002810.1
OG0009489			Ec-00_009120.1, Ec-14_006250.1
OG0009490			Ec-00_009200.1, Ec-13_001380.2
OG0009491			Ec-00_009220.1, Ec-00_009220.3
OG0009492			Ec-00_009320.1, Ec-00_009320.3
OG0009493			Ec-00_009370.1, Ec-07_005610.1
OG0009494			Ec-00_009450.2, Ec-00_009450.3
OG0009495			Ec-00_009460.1, Ec-00_009460.2
OG0009496			Ec-00_009720.1, Ec-17_002040.1
OG0009497			Ec-00_009830.2, Ec-07_005780.2
OG0009498			Ec-00_009860.1, Ec-05_003240.1
OG0009499			Ec-00_009950.2, Ec-00_009950.3
OG0009500			Ec-00_010040.1, Ec-00_010040.3
OG0009501			Ec-00_010100.1, Ec-06_009080.1
OG0009502			Ec-00_010100.2, Ec-06_009080.2
OG0009503			Ec-00_010190.1, Ec-00_010190.2
OG0009504			Ec-00_010220.4, Ec-00_010230.1
OG0009505			Ec-00_010490.1, Ec-00_010490.2
OG0009506			Ec-00_010540.1, Ec-18_002650.1
OG0009507			Ec-00_010580.1, Ec-00_010580.3
OG0009508			Ec-00_010880.1, Ec-18_000500.1
OG0009509			Ec-00_011130.1, Ec-19_003070.1
OG0009510			Ec-00_011390.1, Ec-00_011390.2
OG0009511			Ec-00_011480.1, Ec-00_011480.2
OG0009512			Ec-01_000460.1, Ec-01_000460.2
OG0009513			Ec-01_000470.1, Ec-01_000470.2
OG0009514			Ec-01_000680.1, Ec-01_000680.2
OG0009515			Ec-01_000790.1, Ec-07_007010.1
OG0009516			Ec-01_000820.1, Ec-17_002460.1
OG0009517			Ec-01_000990.1, Ec-01_000990.2
OG0009518			Ec-01_001270.1, Ec-14_002400.1
OG0009519			Ec-01_001340.1, Ec-01_001340.2
OG0009520			Ec-01_001510.1, Ec-01_001510.2
OG0009521			Ec-01_001550.1, Ec-01_001550.2
OG0009522			Ec-01_001620.1, Ec-01_001620.2
OG0009523			Ec-01_001900.1, Ec-27_002820.1
OG0009524			Ec-01_001940.1, Ec-23_000420.1
OG0009525			Ec-01_002350.1, Ec-01_002350.3
OG0009526			Ec-01_002370.1, Ec-26_000350.1
OG0009527			Ec-01_002440.1, Ec-01_002440.3
OG0009528			Ec-01_002620.1, Ec-01_002620.2
OG0009529			Ec-01_002690.1, Ec-01_002690.2
OG0009530			Ec-01_002730.1, Ec-17_004170.1
OG0009531			Ec-01_002820.1, Ec-01_002820.2
OG0009532			Ec-01_003080.1, Ec-01_003080.3
OG0009533			Ec-01_003100.1, Ec-01_003100.2
OG0009534			Ec-01_003180.1, Ec-01_003180.2
OG0009535			Ec-01_003590.1, Ec-01_003590.2
OG0009536			Ec-01_003610.1, Ec-01_003610.2
OG0009537			Ec-01_003620.1, Ec-20_003220.1
OG0009538			Ec-01_003690.1, Ec-01_003690.2
OG0009539			Ec-01_004040.2, Ec-01_004040.3
OG0009540			Ec-01_004250.1, Ec-01_004250.2
OG0009541			Ec-01_004310.1, Ec-01_004310.2
OG0009542			Ec-01_004340.1, Ec-01_004340.2
OG0009543			Ec-01_004390.1, Ec-01_004390.2
OG0009544			Ec-01_004420.1, Ec-01_004420.2
OG0009545			Ec-01_004440.1, Ec-01_004440.2
OG0009546			Ec-01_004550.1, Ec-01_004550.2
OG0009547			Ec-01_004730.1, Ec-01_004730.2
OG0009548			Ec-01_004840.1, Ec-01_004840.2
OG0009549			Ec-01_004870.1, Ec-13_000440.1
OG0009550			Ec-01_004910.1, Ec-01_004910.2
OG0009551			Ec-01_005060.1, Ec-01_005060.2
OG0009552			Ec-01_005300.1, Ec-07_006940.1
OG0009553			Ec-01_005630.1, Ec-01_005630.2
OG0009554			Ec-01_005840.1, Ec-01_005840.3
OG0009555			Ec-01_005900.1, Ec-10_006250.1
OG0009556			Ec-01_005980.1, Ec-01_005980.2
OG0009557			Ec-01_005990.1, Ec-01_006000.1
OG0009558			Ec-01_006060.1, Ec-01_006060.2
OG0009559			Ec-01_006180.1, Ec-01_006180.2
OG0009560			Ec-01_006340.1, Ec-01_006340.2
OG0009561			Ec-01_006370.1, Ec-01_006370.3
OG0009562			Ec-01_006830.1, Ec-01_006830.2
OG0009563			Ec-01_006870.1, Ec-07_004490.1
OG0009564			Ec-01_007110.1, Ec-01_007110.2
OG0009565			Ec-01_007130.1, Ec-23_000410.1
OG0009566			Ec-01_007160.1, Ec-01_007160.2
OG0009567			Ec-01_007170.1, Ec-01_007170.2
OG0009568			Ec-01_007190.1, Ec-01_007190.2
OG0009569			Ec-01_007290.1, Ec-01_007290.2
OG0009570			Ec-01_007500.1, Ec-01_007500.2
OG0009571			Ec-01_007510.1, Ec-02_005290.1
OG0009572			Ec-01_007530.1, Ec-01_007530.2
OG0009573			Ec-01_008060.1, Ec-01_008060.3
OG0009574			Ec-01_008080.1, Ec-01_008100.1
OG0009575			Ec-01_008330.1, Ec-01_008330.2
OG0009576			Ec-01_008370.1, Ec-01_008370.2
OG0009577			Ec-01_008670.1, Ec-01_008670.3
OG0009578			Ec-01_008680.1, Ec-01_008680.2
OG0009579			Ec-01_008710.1, Ec-01_008710.3
OG0009580			Ec-01_008760.1, Ec-19_003110.1
OG0009581			Ec-01_008870.1, Ec-01_008870.2
OG0009582			Ec-01_008910.1, Ec-01_008910.2
OG0009583			Ec-01_009090.1, Ec-01_009090.2
OG0009584			Ec-01_009300.1, Ec-21_000720.1
OG0009585			Ec-01_009400.1, Ec-01_009400.3
OG0009586			Ec-01_009420.1, Ec-01_009420.2
OG0009587			Ec-01_009690.1, Ec-01_009690.2
OG0009588			Ec-01_009720.1, Ec-01_009720.2
OG0009589			Ec-01_009730.1, Ec-01_009730.2
OG0009590			Ec-01_009840.2, Ec-01_009840.4
OG0009591			Ec-01_009880.1, Ec-05_002530.1
OG0009592			Ec-01_009920.1, Ec-10_001310.1
OG0009593			Ec-01_010160.1, Ec-01_010160.2
OG0009594			Ec-01_010390.1, Ec-01_010390.3
OG0009595			Ec-01_010540.1, Ec-01_010540.3
OG0009596			Ec-01_010740.1, Ec-01_010740.2
OG0009597			Ec-01_011110.1, Ec-01_011110.2
OG0009598			Ec-01_011580.1, Ec-01_011580.2
OG0009599			Ec-01_011620.1, Ec-01_011620.3
OG0009600			Ec-01_011770.1, Ec-10_000990.1
OG0009601			Ec-01_011790.1, Ec-01_011790.2
OG0009602			Ec-01_011990.1, Ec-01_011990.2
OG0009603			Ec-01_012160.1, Ec-01_012160.3
OG0009604			Ec-01_012260.1, Ec-01_012260.2
OG0009605			Ec-01_012270.1, Ec-01_012270.3
OG0009606			Ec-02_000030.1, Ec-02_000030.3
OG0009607			Ec-02_000530.1, Ec-02_000530.2
OG0009608			Ec-02_000550.2, Ec-02_000550.3
OG0009609			Ec-02_000580.1, Ec-02_000580.4
OG0009610			Ec-02_000620.1, Ec-02_000620.2
OG0009611			Ec-02_000650.1, Ec-02_000650.3
OG0009612			Ec-02_000680.1, Ec-02_000680.2
OG0009613			Ec-02_000860.1, Ec-02_000890.1
OG0009614			Ec-02_001430.1, Ec-02_001430.3
OG0009615			Ec-02_001480.1, Ec-02_002220.1
OG0009616			Ec-02_001680.1, Ec-05_006120.1
OG0009617			Ec-02_001940.1, Ec-02_002150.1
OG0009618			Ec-02_002030.1, Ec-15_003610.1
OG0009619			Ec-02_002070.1, Ec-24_002520.1
OG0009620			Ec-02_002920.1, Ec-02_002920.2
OG0009621			Ec-02_003130.1, Ec-02_003130.2
OG0009622			Ec-02_003320.1, Ec-02_003320.2
OG0009623			Ec-02_003380.1, Ec-02_003380.3
OG0009624			Ec-02_003490.2, Ec-10_000540.1
OG0009625			Ec-02_003620.1, Ec-02_003620.2
OG0009626			Ec-02_003670.1, Ec-02_003670.2
OG0009627			Ec-02_003840.1, Ec-28_003850.1
OG0009628			Ec-02_003920.1, Ec-12_009110.1
OG0009629			Ec-02_003930.1, Ec-02_003930.2
OG0009630			Ec-02_004120.1, Ec-02_004120.2
OG0009631			Ec-02_004300.1, Ec-02_004300.2
OG0009632			Ec-02_004450.1, Ec-17_001730.1
OG0009633			Ec-02_004970.2, Ec-11_002080.2
OG0009634			Ec-02_005050.1, Ec-10_001970.1
OG0009635			Ec-02_005160.1, Ec-02_005160.2
OG0009636			Ec-02_005180.1, Ec-02_005180.2
OG0009637			Ec-02_005210.2, Ec-02_005210.3
OG0009638			Ec-02_005240.1, Ec-02_005240.2
OG0009639			Ec-02_005290.2, Ec-02_005290.3
OG0009640			Ec-02_005610.1, Ec-12_007090.1
OG0009641			Ec-02_005730.1, Ec-02_005730.2
OG0009642			Ec-03_000040.1, Ec-26_000020.1
OG0009643			Ec-03_000110.1, Ec-09_002930.1
OG0009644			Ec-03_000240.1, Ec-03_000440.1
OG0009645			Ec-03_000500.2, Ec-03_000500.3
OG0009646			Ec-03_000560.1, Ec-10_005780.1
OG0009647			Ec-03_000610.1, Ec-03_000640.1
OG0009648			Ec-03_000650.1, Ec-27_006430.1
OG0009649			Ec-03_000750.1, Ec-03_000750.3
OG0009650			Ec-03_000810.1, Ec-03_000810.3
OG0009651			Ec-03_001180.1, Ec-03_001180.2
OG0009652			Ec-03_001270.1, Ec-03_001270.3
OG0009653			Ec-03_001330.1, Ec-03_001330.3
OG0009654			Ec-03_001500.1, Ec-06_009210.1
OG0009655			Ec-03_001690.1, Ec-03_001690.3
OG0009656			Ec-03_001720.1, Ec-03_001720.3
OG0009657			Ec-03_001840.1, Ec-03_001840.2
OG0009658			Ec-03_001970.1, Ec-03_001970.2
OG0009659			Ec-03_002060.1, Ec-11_002640.1
OG0009660			Ec-03_002230.1, Ec-03_002230.2
OG0009661			Ec-03_002360.1, Ec-03_002360.2
OG0009662			Ec-03_002460.1, Ec-03_002460.2
OG0009663			Ec-03_002510.1, Ec-05_002820.1
OG0009664			Ec-03_002550.1, Ec-03_002550.2
OG0009665			Ec-03_002910.1, Ec-21_004900.1
OG0009666			Ec-03_002940.2, Ec-03_002950.1
OG0009667			Ec-03_003040.1, Ec-03_003040.2
OG0009668			Ec-03_003200.1, Ec-03_003200.2
OG0009669			Ec-03_003530.1, Ec-03_003530.2
OG0009670			Ec-03_003840.1, Ec-03_003840.2
OG0009671			Ec-03_003990.1, Ec-03_003990.2
OG0009672			Ec-03_004040.2, Ec-03_004040.3
OG0009673			Ec-03_004050.1, Ec-03_004070.1
OG0009674			Ec-03_004070.2, Ec-03_004070.3
OG0009675			Ec-03_004160.1, Ec-03_004160.3
OG0009676			Ec-03_004170.1, Ec-03_004170.2
OG0009677			Ec-03_004290.1, Ec-03_004290.2
OG0009678			Ec-03_004340.1, Ec-03_004340.2
OG0009679			Ec-03_004390.1, Ec-03_004390.2
OG0009680			Ec-03_004425.1, Ec-03_004430.1
OG0009681			Ec-03_004470.1, Ec-03_004470.3
OG0009682			Ec-03_004690.1, Ec-03_004710.1
OG0009683			Ec-03_004940.1, Ec-03_004940.2
OG0009684			Ec-03_004970.1, Ec-03_004970.3
OG0009685			Ec-03_005040.2, Ec-03_005040.3
OG0009686			Ec-03_005280.1, Ec-03_005280.3
OG0009687			Ec-03_005290.1, Ec-03_005290.2
OG0009688			Ec-03_005390.1, Ec-03_005390.3
OG0009689			Ec-04_000050.1, Ec-04_000050.2
OG0009690			Ec-04_000060.1, Ec-04_000060.2
OG0009691			Ec-04_000280.1, Ec-04_004180.1
OG0009692			Ec-04_000630.1, Ec-04_000630.2
OG0009693			Ec-04_000730.1, Ec-04_000770.1
OG0009694			Ec-04_000800.1, Ec-04_000800.2
OG0009695			Ec-04_001170.1, Ec-04_001170.2
OG0009696			Ec-04_001430.1, Ec-09_001720.1
OG0009697			Ec-04_001510.1, Ec-20_004790.1
OG0009698			Ec-04_002080.1, Ec-04_002080.2
OG0009699			Ec-04_002100.1, Ec-04_002170.1
OG0009700			Ec-04_002580.1, Ec-04_002580.2
OG0009701			Ec-04_002700.1, Ec-11_001460.1
OG0009702			Ec-04_003000.1, Ec-26_006160.1
OG0009703			Ec-04_003050.1, Ec-04_003060.1
OG0009704			Ec-04_003400.1, Ec-04_003400.2
OG0009705			Ec-04_003810.1, Ec-12_006380.1
OG0009706			Ec-04_003870.1, Ec-04_003870.2
OG0009707			Ec-04_004090.1, Ec-04_004090.3
OG0009708			Ec-04_004240.1, Ec-04_004240.3
OG0009709			Ec-04_004420.1, Ec-23_003680.1
OG0009710			Ec-04_004530.1, Ec-04_004560.1
OG0009711			Ec-04_004630.1, Ec-04_004630.3
OG0009712			Ec-04_004740.1, Ec-04_004740.3
OG0009713			Ec-04_004810.1, Ec-04_004810.2
OG0009714			Ec-04_004980.1, Ec-08_002390.1
OG0009715			Ec-04_005010.1, Ec-04_005010.2
OG0009716			Ec-04_005060.1, Ec-04_005060.3
OG0009717			Ec-04_005170.1, Ec-04_005180.1
OG0009718			Ec-04_005220.1, Ec-04_005220.2
OG0009719			Ec-04_005330.1, Ec-04_005330.2
OG0009720			Ec-04_005390.2, Ec-05_000840.3
OG0009721			Ec-04_005440.1, Ec-04_005440.2
OG0009722			Ec-04_005480.1, Ec-04_005480.2
OG0009723			Ec-04_005810.2, Ec-10_001780.1
OG0009724			Ec-04_005990.1, Ec-04_006010.1
OG0009725			Ec-04_006100.1, Ec-04_006100.2
OG0009726			Ec-04_006260.1, Ec-21_005160.1
OG0009727			Ec-04_006550.3, Ec-04_006550.4
OG0009728			Ec-05_000330.2, Ec-05_000330.3
OG0009729			Ec-05_000590.1, Ec-19_005240.1
OG0009730			Ec-05_000790.1, Ec-05_000790.2
OG0009731			Ec-05_000800.2, Ec-05_000800.3
OG0009732			Ec-05_001040.1, Ec-05_001040.2
OG0009733			Ec-05_001290.1, Ec-16_004700.1
OG0009734			Ec-05_001340.1, Ec-05_001340.2
OG0009735			Ec-05_001410.1, Ec-05_001410.2
OG0009736			Ec-05_001670.1, Ec-05_001670.2
OG0009737			Ec-05_001810.1, Ec-05_001810.2
OG0009738			Ec-05_001860.1, Ec-05_001860.2
OG0009739			Ec-05_001930.1, Ec-05_001930.3
OG0009740			Ec-05_002010.1, Ec-05_002030.1
OG0009741			Ec-05_002200.1, Ec-16_002840.1
OG0009742			Ec-05_002250.2, Ec-05_002250.3
OG0009743			Ec-05_002270.1, Ec-05_002300.1
OG0009744			Ec-05_002320.1, Ec-05_002320.2
OG0009745			Ec-05_002360.1, Ec-05_002360.2
OG0009746			Ec-05_002620.1, Ec-05_002620.3
OG0009747			Ec-05_002630.1, Ec-05_002630.2
OG0009748			Ec-05_002690.1, Ec-05_002690.2
OG0009749			Ec-05_002980.1, Ec-05_002980.3
OG0009750			Ec-05_003080.1, Ec-05_003080.2
OG0009751			Ec-05_003460.1, Ec-05_003460.2
OG0009752			Ec-05_003610.1, Ec-05_003610.2
OG0009753			Ec-05_004080.1, Ec-05_004170.1
OG0009754			Ec-05_004240.1, Ec-05_004240.3
OG0009755			Ec-05_004260.1, Ec-05_004260.2
OG0009756			Ec-05_004430.1, Ec-05_004430.3
OG0009757			Ec-05_004480.1, Ec-05_004480.2
OG0009758			Ec-05_004500.1, Ec-05_004500.2
OG0009759			Ec-05_004650.1, Ec-05_004650.3
OG0009760			Ec-05_004670.1, Ec-21_004150.1
OG0009761			Ec-05_004700.1, Ec-05_004700.2
OG0009762			Ec-05_004710.1, Ec-05_004710.3
OG0009763			Ec-05_004730.1, Ec-06_004990.1
OG0009764			Ec-05_004820.1, Ec-11_005160.1
OG0009765			Ec-05_005300.1, Ec-12_001670.1
OG0009766			Ec-05_005320.1, Ec-05_005320.2
OG0009767			Ec-05_005330.1, Ec-24_002800.1
OG0009768			Ec-05_005430.1, Ec-06_009620.1
OG0009769			Ec-05_005450.1, Ec-05_005460.1
OG0009770			Ec-05_005810.1, Ec-05_005810.2
OG0009771			Ec-05_005840.1, Ec-05_005840.2
OG0009772			Ec-05_006160.1, Ec-05_006160.2
OG0009773			Ec-05_006200.1, Ec-24_000690.1
OG0009774			Ec-05_006370.2, Ec-05_006370.3
OG0009775			Ec-05_006560.1, Ec-05_006660.1
OG0009776			Ec-05_006570.1, Ec-05_006570.3
OG0009777			Ec-05_006670.1, Ec-05_006670.2
OG0009778			Ec-05_006820.1, Ec-05_006820.2
OG0009779			Ec-05_007010.1, Ec-13_002570.2
OG0009780			Ec-05_007030.1, Ec-23_001320.1
OG0009781			Ec-06_000050.2, Ec-06_000050.3
OG0009782			Ec-06_000340.1, Ec-06_000340.2
OG0009783			Ec-06_001100.2, Ec-06_001100.3
OG0009784			Ec-06_001130.1, Ec-06_001130.3
OG0009785			Ec-06_001170.1, Ec-10_001570.1
OG0009786			Ec-06_001230.1, Ec-06_001240.2
OG0009787			Ec-06_001260.1, Ec-06_001260.2
OG0009788			Ec-06_001610.1, Ec-06_001610.2
OG0009789			Ec-06_001630.1, Ec-06_001630.3
OG0009790			Ec-06_001690.4, Ec-19_000150.1
OG0009791			Ec-06_001720.1, Ec-06_001720.2
OG0009792			Ec-06_001910.1, Ec-06_001910.3
OG0009793			Ec-06_002000.1, Ec-06_002000.2
OG0009794			Ec-06_002020.1, Ec-06_002020.3
OG0009795			Ec-06_002110.1, Ec-06_002110.3
OG0009796			Ec-06_002360.1, Ec-06_004460.1
OG0009797			Ec-06_002690.1, Ec-06_002690.2
OG0009798			Ec-06_002740.1, Ec-06_002740.2
OG0009799			Ec-06_002900.1, Ec-27_000560.1
OG0009800			Ec-06_003060.1, Ec-06_003060.2
OG0009801			Ec-06_003150.1, Ec-06_003150.2
OG0009802			Ec-06_003250.1, Ec-06_003250.2
OG0009803			Ec-06_003310.1, Ec-06_003310.2
OG0009804			Ec-06_003640.1, Ec-06_003640.2
OG0009805			Ec-06_003650.1, Ec-06_003650.2
OG0009806			Ec-06_003860.1, Ec-06_003860.2
OG0009807			Ec-06_003860.3, Ec-06_003870.1
OG0009808			Ec-06_004650.1, Ec-06_004650.3
OG0009809			Ec-06_004890.1, Ec-06_006630.1
OG0009810			Ec-06_004930.1, Ec-06_004930.3
OG0009811			Ec-06_005170.1, Ec-06_005310.1
OG0009812			Ec-06_005240.1, Ec-20_004120.1
OG0009813			Ec-06_005330.1, Ec-22_003980.1
OG0009814			Ec-06_005340.1, Ec-06_006530.1
OG0009815			Ec-06_005350.1, Ec-06_005380.1
OG0009816			Ec-06_005630.1, Ec-06_005650.1
OG0009817			Ec-06_006090.1, Ec-06_006230.1
OG0009818			Ec-06_006520.1, Ec-06_006650.1
OG0009819			Ec-06_006930.1, Ec-06_006930.3
OG0009820			Ec-06_006980.1, Ec-06_006980.2
OG0009821			Ec-06_007080.1, Ec-25_003150.1
OG0009822			Ec-06_007220.1, Ec-06_007220.2
OG0009823			Ec-06_007380.1, Ec-06_007380.2
OG0009824			Ec-06_007390.1, Ec-06_007390.2
OG0009825			Ec-06_007460.1, Ec-06_007460.2
OG0009826			Ec-06_007550.1, Ec-06_007550.2
OG0009827			Ec-06_007740.1, Ec-17_003990.1
OG0009828			Ec-06_008150.1, Ec-06_008150.2
OG0009829			Ec-06_008560.1, Ec-06_008560.2
OG0009830			Ec-06_008580.1, Ec-26_000890.1
OG0009831			Ec-06_008630.1, Ec-06_008710.1
OG0009832			Ec-06_008720.1, Ec-06_008720.3
OG0009833			Ec-06_009140.1, Ec-06_009140.3
OG0009834			Ec-06_009150.1, Ec-06_009150.3
OG0009835			Ec-06_009390.1, Ec-06_009390.2
OG0009836			Ec-06_009590.1, Ec-06_009590.2
OG0009837			Ec-06_009640.1, Ec-06_009860.1
OG0009838			Ec-06_009790.1, Ec-06_009790.3
OG0009839			Ec-06_009880.1, Ec-06_009880.2
