query_id;subject_id;dN;dS;dNdS;perc_identity;num_ident_matches;alig_length;mismatches;gap_openings;n_gaps;pos_match;ppos;q_start;q_end;q_len;qcov;qcovhsp;s_start;s_end;s_len;evalue;bit_score;score_raw
Ec-20_003330.1;EsuBft353_11a-00001;0.03025;0.09457;0.3198;92.042;532;578;40;5;6;541;93.6;1;575;575;100;100;1;575;575;0;936;2420
Ec-20_003350.1;EsuBft861_5a-00001;0.1729;0.2693;0.6421;89.756;184;205;18;1;3;187;91.22;10;211;252;80;80;1;205;281;9.12e-115;330;845
Ec-20_003360.1;EsuBft861_4a-00001;0.07787;0.1378;0.5651;82.277;831;1010;142;2;37;868;85.94;281;1282;1426;70;70;1;981;991;0;1575;4079
Ec-20_003380.1;EsuBft861_3a-00001;0.04058;0.1165;0.3484;89.451;407;455;46;2;2;426;93.63;1;455;455;100;100;1;453;453;0;795;2053
Ec-20_003390.1;EsuBft2281_4a-00001;0.0398;0.07216;0.5515;89.859;319;355;28;3;8;327;92.11;77;431;431;82;82;1;347;347;4.9e-149;426;1096
Ec-20_003400.1;EsuBft1642_5a-00001;0.02279;0.06881;0.3312;86;258;300;13;1;29;265;88.33;174;444;444;61;61;1;300;300;0;543;1398
Ec-20_003410.2;EsuBft1642_6a-00001;0.02907;0.06805;0.4272;94.168;549;583;34;0;0;561;96.23;36;618;618;94;94;1;583;583;0;1118;2892
Ec-20_003420.1;EsuBft1777_4a-00001;0.01447;0.05463;0.2649;96.996;452;466;14;0;0;459;98.5;101;566;566;82;82;1;466;466;0;928;2398
Ec-20_003430.1;EsuBft1777_5a-00001;0.102;0.2293;0.4451;85.948;367;427;54;2;6;374;87.59;1;423;457;93;93;1;425;453;8.76e-179;507;1305
Ec-20_003450.1;EsuBft905_4a-00001;0.01339;0.1347;0.09945;97.684;464;475;10;1;1;470;98.95;1;474;474;100;100;1;475;475;0;946;2445
Ec-20_003460.2;EsuBft905_3a-00001;0.03723;0.1245;0.2992;85.319;1232;1444;156;15;56;1248;86.43;1;1413;1413;100;100;1;1419;1419;0;1949;5049
Ec-20_003470.1;EsuBft655_2a-00001;0.001204;0.0834;0.01444;97.236;809;832;2;1;21;811;97.48;1;832;832;100;100;1;811;811;0;1636;4236
Ec-20_003480.1;EsuBft655_3a-00001;0.05803;0.1126;0.5155;73.16;169;231;19;1;43;174;75.32;109;296;559;81;34;2;232;877;3.81e-92;300;769
Ec-20_003490.1;EsuBft655_4a-00001;0.0208;0.08439;0.2465;95.469;885;927;41;1;1;907;97.84;1;926;926;100;100;1;927;927;0;1662;4303
Ec-20_003500.1;EsuBft655_5a-00001;0.02428;0.07155;0.3393;95.2;357;375;18;0;0;363;96.8;1;375;375;100;100;1;375;375;0;727;1876
Ec-20_003510.1;EsuBft655_6a-00001;0.01307;0.08326;0.157;95.019;248;261;11;1;2;253;96.93;147;405;405;64;64;1;261;261;1.41e-179;499;1285
Ec-20_003520.1;EsuBft655_7a-00001;0.1219;0.3129;0.3894;78.582;510;649;79;7;60;523;80.59;1;640;680;94;94;1;598;637;0;783;2021
Ec-20_003540.1;EsuBft655_8a-00001;0.02196;0.07932;0.2769;93.814;364;388;21;2;3;369;95.1;1;385;385;100;100;1;388;388;0;687;1772
Ec-20_003550.1;EsuBft655_9a-00001;0.02847;0.1313;0.2169;94.771;435;459;24;0;0;444;96.73;1;459;459;100;100;1;459;459;0;886;2290
Ec-20_003560.1;EsuBft655_10a-00001;0.05684;0.1858;0.3059;92.333;277;300;23;0;0;285;95;190;489;489;61;61;29;328;328;3.18e-175;494;1273
Ec-20_003570.1;EsuBft2212_3a-00001;0.008136;0.1067;0.07623;97.864;504;515;9;2;2;505;98.06;1;514;514;100;100;1;514;514;0;981;2535
Ec-20_003580.1;EsuBft2212_4a-00001;0.04471;0.1141;0.3919;86.893;358;412;31;2;23;367;89.08;6;394;394;99;99;1;412;412;0;729;1883
Ec-20_003590.1;EsuBft2212_5a-00001;0.03875;0.08867;0.437;83.408;186;223;21;4;16;191;85.65;3;218;218;99;99;1;214;214;1.87e-96;279;714
Ec-20_003600.1;EsuBft1958_5a-00001;0.07941;0.2131;0.3727;85.366;70;82;2;1;10;72;87.8;1;82;137;60;60;8;79;80;4.26e-44;139;349
Ec-20_003640.1;EsuBft1550_9a-00001;0.06651;0.128;0.5195;88.022;1117;1269;131;7;21;1155;91.02;103;1357;1357;92;92;35;1296;1296;0;1693;4384
Ec-20_003670.1;EsuBft716_2a-00001;0.04427;0.09495;0.4662;88.727;850;958;94;4;14;873;91.13;1;956;956;100;100;1;946;946;0;1392;3602
Ec-20_003690.1;EsuBft2134_3a-00001;0.02782;0.1381;0.2015;93.111;419;450;17;1;14;424;94.22;1227;1662;2169;20;20;44;493;497;0;803;2075
Ec-20_003720.1;EsuBft1845_2a-00001;0.04492;0.1322;0.3399;90.12;748;830;76;4;6;774;93.25;1;828;828;100;100;1;826;826;0;1350;3495
Ec-20_003730.1;EsuBft1339_5a-00001;0.0624;0.2935;0.2126;90;144;160;11;1;5;145;90.62;1;160;338;80;47;1;155;172;4.75e-93;274;700
Ec-20_003745.1;EsuBft1339_3a-00001;0.0629;0.136;0.4626;88.642;359;405;46;0;0;376;92.84;1;405;439;92;92;110;514;515;0;721;1861
Ec-20_003750.1;EsuBft1585_5a-00001;0.02055;0.1218;0.1687;96.364;265;275;10;0;0;269;97.82;81;355;355;77;77;1;275;275;0;509;1312
Ec-20_003760.2;EsuBft1585_4a-00001;0.06012;0.1858;0.3236;90.59;491;542;43;5;8;505;93.17;1;535;552;97;97;1;541;614;0;869;2245
Ec-20_003770.1;EsuBft1585_3a-00001;0.005968;0.1184;0.05039;98.839;681;689;8;0;0;685;99.42;1;689;689;100;100;1;689;689;0;1375;3558
Ec-20_003790.1;EsuBft1585_2a-00001;0.0135;0.1139;0.1186;97.39;485;498;12;1;1;486;97.59;21;518;518;96;96;3;499;499;0;972;2512
Ec-20_003810.1;EsuBft2503_4a-00001;0.01511;0.1184;0.1276;96.409;537;557;18;1;2;544;97.67;25;581;581;96;96;1;555;555;0;1068;2762
Ec-20_003820.1;EsuBft2512_4a-00001;0.0254;0.09577;0.2652;93.75;390;416;22;2;4;399;95.91;89;504;504;83;83;3;414;414;0;796;2056
Ec-20_003830.1;EsuBft1561_3a-00001;0.04026;0.1239;0.3249;79.491;1000;1258;140;16;118;1036;82.35;1;1214;1214;100;100;1;1184;1184;0;1375;3558
Ec-20_003840.4;EsuBft1561_2a-00001;0.04706;0.1168;0.403;87.298;811;929;87;9;31;837;90.1;1;905;1042;87;87;1;922;1141;0;1508;3904
Ec-20_003850.1;EsuBft2635_4a-00001;0.08402;0.2117;0.3969;82.381;173;210;21;3;16;179;85.24;1;196;222;88;88;1;208;411;1.17e-113;330;846
Ec-20_003870.1;EsuBft2635_2a-00001;0.03727;0.1036;0.3598;83.375;662;794;51;6;81;675;85.01;1;759;1018;75;75;1;748;759;0;1023;2644
Ec-20_003880.1;EsuBft126_23a-00001;0.03042;0.1065;0.2857;93.86;321;342;21;0;0;329;96.2;1;342;342;100;100;35;376;376;0;598;1541
Ec-20_003890.1;EsuBft126_22a-00001;0.02571;0.08702;0.2954;89.655;312;348;35;1;1;316;90.8;1;347;347;100;100;1;348;348;0;555;1431
Ec-20_003900.1;EsuBft126_21a-00001;0.01547;0.1191;0.13;96.692;380;393;13;0;0;387;98.47;1;393;393;100;100;1;393;393;0;786;2030
Ec-20_003910.1;EsuBft126_20a-00001;0.01738;0.1157;0.1502;96.285;311;323;12;0;0;315;97.52;1;323;323;100;100;1;323;323;0;634;1636
Ec-20_003920.1;EsuBft126_19a-00001;0.02566;0.08076;0.3177;95.238;100;105;5;0;0;103;98.1;1;105;105;100;100;1;105;105;2.29e-70;204;519
Ec-20_003930.1;EsuBft126_18a-00001;0.03133;0.1775;0.1765;96.042;364;379;15;0;0;372;98.15;1;379;429;88;88;1;379;390;0;756;1953
Ec-20_003950.1;EsuBft126_17a-00001;0.09586;0.1694;0.5657;81.647;347;425;64;5;14;365;85.88;1;413;702;59;59;1;423;424;0;611;1575
Ec-20_003960.1;EsuBft126_16a-00001;0.03313;0.1121;0.2956;92.954;343;369;26;0;0;352;95.39;1;369;369;100;100;1;369;369;0;641;1654
Ec-20_003980.1;EsuBft126_15a-00001;0.01669;0.06703;0.249;96.053;292;304;12;0;0;294;96.71;14;317;317;96;96;14;317;317;0;582;1501
Ec-20_003990.1;EsuBft126_14a-00001;0.1005;0.1512;0.6648;77.344;1089;1408;250;9;69;1165;82.74;390;1770;1772;78;78;6;1371;1391;0;2001;5185
Ec-20_004010.1;EsuBft126_13a-00001;0.09156;0.2392;0.3827;73.726;738;1001;134;8;129;783;78.22;1;873;977;89;89;1;1000;1350;0;1284;3323
Ec-20_004020.1;EsuBft126_12a-00001;0.005897;0.08117;0.07265;98.649;292;296;4;0;0;295;99.66;1;296;296;100;100;1;296;296;0;591;1524
Ec-20_004030.1;EsuBft126_11a-00001;0.00514;0.0943;0.05451;98.98;97;98;1;0;0;97;98.98;1;98;101;97;97;1;98;99;2.98e-69;201;511
Ec-20_004040.3;EsuBft126_9a-00001;0.07823;0.2624;0.2981;74.653;215;288;40;4;33;234;81.25;175;453;453;62;62;24;287;287;3.77e-65;210;535
Ec-20_004050.1;EsuBft126_8a-00001;0.1408;0.3677;0.383;73.659;151;205;31;1;23;166;80.98;58;262;296;69;69;1;182;218;3.33e-83;249;635
Ec-20_004070.1;EsuBft126_6a-00001;0.01784;0.08145;0.219;96.377;266;276;10;0;0;271;98.19;1;276;276;100;100;1;276;276;0;551;1420
Ec-20_004090.1;EsuBft126_5a-00001;0.03774;0.1862;0.2026;98.234;445;453;3;4;5;447;98.68;1;451;491;92;92;1;450;628;0;894;2309
Ec-20_004140.1;EsuBft126_2a-00001;0.0213;0.1137;0.1873;93.8;1059;1129;56;7;14;1078;95.48;1;1125;1126;99;99;1;1119;1138;0;1819;4711
Ec-20_004160.2;EsuBft411_3a-00001;0.06195;0.05806;1.067;88.304;151;171;20;0;0;158;92.4;779;949;951;18;18;1;171;173;1.47e-89;282;721
Ec-20_004170.1;EsuBft411_5a-00001;0.01338;0.1055;0.1268;96.429;216;224;8;0;0;220;98.21;413;636;636;35;35;1;224;224;2.08e-111;333;853
Ec-20_004180.1;EsuBft411_6a-00001;0.003521;0.1303;0.02703;99.158;589;594;5;0;0;590;99.33;1;594;594;100;100;101;694;694;0;1218;3151
Ec-20_004190.1;EsuBft411_7a-00001;0.01169;0.03873;0.3019;97.368;185;190;5;0;0;189;99.47;1;190;190;100;100;1;190;190;4.37e-138;382;982
Ec-20_004200.1;EsuBft411_8a-00001;0.02728;0.1599;0.1706;94.534;882;933;44;4;7;894;95.82;1;933;1026;91;91;1;926;949;0;1333;3451
Ec-20_004220.1;EsuBft411_11a-00001;0.03416;0.1025;0.3331;92.517;136;147;11;0;0;142;96.6;1;147;346;42;42;1;147;152;1.72e-96;282;721
Ec-20_004230.1;EsuBft411_12a-00001;0.03163;0.1237;0.2558;93.238;524;562;38;0;0;545;96.98;23;584;584;96;96;1;562;562;0;1036;2679
Ec-20_004240.1;EsuBft6031_2a-00001;0.1251;0.32;0.391;85.075;57;67;10;0;0;63;94.03;24;90;253;26;26;6;72;76;8.61e-36;121;304
Ec-20_004250.1;EsuBft1492_4a-00001;0.02336;0.09373;0.2492;92.578;711;768;52;2;5;724;94.27;42;806;808;95;95;42;807;809;0;1241;3211
Ec-20_004260.1;EsuBft1492_7a-00001;0.2533;0.5365;0.4721;93.68;252;269;17;0;0;256;95.17;209;477;477;61;56;354;622;622;0;527;1358
Ec-20_004270.1;EsuBft1492_8a-00001;0.1305;0.2589;0.504;79.592;156;196;29;2;11;163;83.16;1;194;196;99;99;1;187;194;3.31e-106;302;774
Ec-20_004280.1;EsuBft1492_9a-00001;0.005832;0.1461;0.03993;98.625;502;509;7;0;0;504;99.02;1;509;509;100;100;1;509;509;0;1051;2718
Ec-20_004290.1;EsuBft204_7a-00001;0.2002;0.3658;0.5474;62;93;150;39;6;18;111;74;25;156;174;76;76;29;178;297;4.49e-45;149;377
Ec-20_004320.1;EsuBft1084_2a-00001;0.05071;0.1754;0.2891;90;225;250;18;1;7;231;92.4;67;309;371;65;65;3;252;264;1.9e-156;439;1130
Ec-20_004340.1;EsuBft1084_3a-00001;0.02855;0.08851;0.3226;91.638;263;287;16;2;8;272;94.77;1;280;280;100;100;202;487;487;4.23e-127;369;948
Ec-20_004350.2;EsuBft1084_4a-00001;0.1551;0.24;0.6461;83.099;295;355;43;5;17;300;84.51;72;425;436;81;81;131;469;480;1.14e-95;295;755
Ec-20_004400.2;EsuBft4418_2a-00001;0.05467;0.05482;0.9973;90.385;94;104;10;0;0;96;92.31;1;104;223;47;47;1;104;108;4.35e-66;199;505
Ec-20_004410.1;EsuBft1084_5a-00001;0.05015;0.1592;0.3149;89.664;720;803;78;3;5;749;93.28;1;802;802;100;100;1;799;799;0;1447;3746
Ec-20_004420.1;EsuBft1084_6a-00001;0.02825;0.1152;0.2452;94.041;726;772;45;1;1;745;96.5;1;771;771;100;100;1;772;772;0;1514;3921
Ec-20_004450.1;EsuBft1043_2a-00001;0.02552;0.09874;0.2584;94.567;731;773;41;1;1;746;96.51;1;772;772;100;100;1;773;773;0;1432;3707
Ec-20_004460.1;EsuBft1043_3a-00001;0.04656;0.07435;0.6262;85.942;538;626;57;4;31;551;88.02;1;597;597;100;100;1;624;624;0;1000;2586
Ec-20_004470.1;EsuBft1043_4a-00001;0.06851;0.2578;0.2657;98.113;104;106;2;0;0;106;100;45;150;150;71;71;137;242;242;3.18e-57;178;451
Ec-20_004500.1;EsuBft1043_6a-00001;0.04861;0.06956;0.6989;90.687;594;655;60;1;1;603;92.06;1;655;655;100;100;1;654;654;0;1066;2757
Ec-20_004510.1;EsuBft1043_7a-00001;0.04902;0.1062;0.4614;86.548;1602;1851;205;16;44;1648;89.03;1;1837;1840;99;99;1;1821;1822;0;2464;6387
Ec-20_004520.1;EsuBft1043_8a-00001;0.04127;0.07986;0.5169;91.385;297;325;27;1;1;308;94.77;397;721;721;45;45;1;324;324;0;583;1504
Ec-20_004540.1;EsuBft1043_10a-00001;0.04744;0.1484;0.3197;84.919;366;431;20;2;45;377;87.47;142;527;772;50;50;1;431;458;0;733;1891
Ec-20_004550.1;EsuBft1043_12a-00001;0.03599;0.09497;0.379;93.028;467;502;35;0;0;484;96.41;7;508;508;99;99;1;502;502;0;899;2323
Ec-20_004560.1;EsuBft437_31a-00001;0.02957;0.07768;0.3806;92.784;180;194;12;2;2;183;94.33;1;193;193;100;100;1;193;193;9.71e-111;313;803
Ec-20_004580.1;EsuBft437_30a-00001;0.05033;0.0996;0.5053;85.929;800;931;103;6;28;821;88.18;1;917;980;94;94;1;917;923;0;1377;3564
Ec-20_004590.1;EsuBft437_28a-00001;0.06014;0.1575;0.3819;90.247;657;728;71;0;0;682;93.68;437;1164;1646;47;44;82;809;835;0;1311;3392
Ec-20_004620.1;EsuBft437_24a-00001;0.01595;0.1064;0.1499;94.855;295;311;11;2;5;297;95.5;125;433;560;55;55;1;308;309;0;521;1343
Ec-20_004630.2;EsuBft437_23a-00001;0.02166;0.07821;0.2769;89.447;873;976;38;6;65;892;91.39;1103;2078;2078;47;47;7;917;917;0;1713;4437
Ec-20_004640.1;EsuBft437_21a-00001;0.05134;0.1157;0.4438;84.797;396;467;54;6;17;412;88.22;32;488;488;94;94;3;462;462;0;624;1610
Ec-20_004660.1;EsuBft437_18a-00001;0.2008;0.7729;0.2598;92.64;365;394;0;2;29;365;92.64;631;1009;1011;37;37;1;380;692;0;702;1811
Ec-20_004670.1;EsuBft437_17a-00001;0.01889;0.1359;0.139;96.404;429;445;16;0;0;434;97.53;1;445;473;94;94;1;445;475;0;774;1999
Ec-20_004680.1;EsuBft437_15a-00001;0.04491;0.1269;0.3539;90.505;448;495;44;1;3;463;93.54;1;492;771;64;64;1;495;496;0;784;2025
Ec-20_004690.1;EsuBft437_14a-00001;0.007264;0.09953;0.07298;97.255;496;510;8;1;6;498;97.65;1;510;510;100;100;1;504;504;0;1014;2622
Ec-20_004700.1;EsuBft437_12a-00001;0.04305;0.3217;0.1338;91.066;316;347;11;2;20;319;91.93;452;790;886;38;38;1;335;357;0;648;1672
Ec-20_004720.1;EsuBft437_5a-00001;0.02155;0.1257;0.1715;95.455;210;220;10;0;0;214;97.27;1;220;220;100;100;1;220;220;1.03e-113;323;828
Ec-20_004730.1;EsuBft437_4a-00001;0.02803;0.0773;0.3626;91.205;1234;1353;73;2;46;1256;92.83;262;1601;1601;84;84;1;1320;1320;0;2411;6249
Ec-20_004740.1;EsuBft437_2a-00001;0.03081;0.09339;0.3299;92.802;361;389;24;1;4;370;95.12;20;408;408;95;95;2;386;386;0;685;1768
Ec-20_004750.1;EsuBft1684_2a-00001;0.04322;0.09774;0.4422;91.822;247;269;21;1;1;254;94.42;474;741;930;49;29;1;269;337;9.46e-152;450;1158
Ec-20_004760.1;EsuBft1684_3a-00001;0.05093;0.1279;0.3981;89.42;262;293;31;0;0;278;94.88;109;401;401;73;73;1;293;293;0;563;1452
Ec-20_004770.1;EsuBft1684_4a-00001;0.03897;0.06929;0.5624;88.113;467;530;51;3;12;484;91.32;1;524;542;97;97;1;524;542;0;816;2107
Ec-20_004780.1;EsuBft333_19a-00001;0.01658;0.07491;0.2213;96.624;229;237;8;0;0;232;97.89;74;310;310;76;76;1;237;237;1.13e-170;472;1214
Ec-20_004790.1;EsuBft333_18a-00001;0.1138;0.2172;0.5239;92.998;425;457;31;1;1;438;95.84;74;529;539;85;85;107;563;608;0;856;2212
Ec-20_004800.1;EsuBft333_16a-00001;0.02215;0.1165;0.1901;94.303;778;825;36;3;11;797;96.61;215;1036;1051;78;78;1;817;944;0;1554;4023
Ec-20_004860.1;EsuBft333_14a-00001;0.01871;0.1053;0.1777;96.177;478;497;19;0;0;484;97.38;6;502;502;99;99;1;497;497;0;969;2505
Ec-20_004880.1;EsuBft333_13a-00001;0.0234;0.124;0.1887;89.104;368;413;20;3;25;373;90.31;1;413;532;78;78;1;388;398;0;593;1529
Ec-20_004890.1;EsuBft333_11a-00001;0.02146;0.1063;0.2019;94.522;673;712;36;1;3;689;96.77;1;709;709;100;100;45;756;756;0;1250;3234
Ec-20_004900.1;EsuBft333_9a-00001;0.04308;0.09923;0.4341;88.831;509;573;51;5;13;519;90.58;612;1179;1525;37;37;1;565;910;0;655;1689
Ec-20_004910.1;EsuBft333_8a-00001;0.04578;0.1314;0.3484;89.51;512;572;50;3;10;518;90.56;1;564;564;100;100;1;570;570;0;785;2027
Ec-20_004920.1;EsuBft333_6a-00001;0.01763;0.07395;0.2385;96.173;377;392;14;1;1;383;97.7;1;392;392;100;100;1;391;391;0;773;1997
Ec-20_004930.1;EsuBft333_5a-00001;0.05346;0.3345;0.1598;93.766;376;401;24;1;1;381;95.01;96;495;495;81;81;1593;1993;1993;0;700;1807
Ec-20_004940.1;EsuBft333_4a-00001;0.02846;0.09135;0.3116;93.197;137;147;9;1;1;141;95.92;83;229;390;38;38;1;146;149;1.42e-89;266;680
Ec-20_004950.1;EsuBft333_3a-00001;0.01187;0.1067;0.1113;97.38;223;229;6;0;0;225;98.25;1;229;229;100;100;13;241;241;2.77e-167;460;1183
Ec-20_004960.1;EsuBft333_2a-00001;0.01265;0.08738;0.1448;96.097;714;743;19;4;10;719;96.77;1;735;735;100;100;1;741;741;0;1385;3585
Ec-20_004970.1;EsuBft198_6a-00001;0.0503;0.1444;0.3484;95.294;81;85;4;0;0;82;96.47;675;759;759;11;11;377;461;461;5e-44;164;416
Ec-20_004980.1;EsuBft198_7a-00001;0.01625;0.1292;0.1257;96.657;1012;1047;34;1;1;1031;98.47;1;1047;1047;100;100;1;1046;1046;0;2089;5412
Ec-20_004990.1;EsuBft198_8a-00001;0.02721;0.1514;0.1797;94.554;764;808;44;0;0;785;97.15;1;808;808;100;100;1;808;808;0;1559;4037
Ec-20_005010.1;EsuBft198_9a-00001;0.007763;0.08075;0.09614;98.172;376;383;7;0;0;382;99.74;1;383;386;99;99;1;383;388;0;791;2043
Ec-20_005020.2;EsuBft198_12a-00001;0.03294;0.1734;0.1899;98.19;217;221;4;0;0;219;99.1;297;517;605;37;37;1;221;240;2.41e-158;452;1164
Ec-20_005030.1;EsuBft198_14a-00001;0.04299;0.09304;0.462;92.754;704;759;46;2;9;724;95.39;21;779;779;97;97;13;762;762;0;1275;3299
Ec-20_005040.1;EsuBft198_15a-00001;0.02324;0.07832;0.2967;94.737;432;456;23;1;1;439;96.27;1;456;456;100;100;1;455;455;0;848;2192
Ec-20_005050.1;EsuBft198_16a-00001;0.02489;0.0907;0.2745;95.164;984;1034;49;1;1;1007;97.39;1;1034;1036;99;99;1;1033;1034;0;1964;5088
Ec-20_005080.1;EsuBft198_21a-00001;0.03507;0.07606;0.461;93.595;453;484;31;0;0;464;95.87;32;515;516;94;94;1;484;534;0;931;2407
Ec-20_005090.2;EsuBft2677_2a-00001;0.5258;NA;NA;66.372;75;113;38;0;0;87;76.99;136;248;260;43;43;28;140;674;1.11e-43;156;394
Ec-21_000010.1;EsuBft4410_2a-00001;0.2469;0.829;0.2978;84.615;66;78;12;0;0;72;92.31;105;182;182;43;43;787;864;864;4.86e-19;83.2;204
Ec-21_000020.1;EsuBft2278_5a-00001;0.106;0.1102;0.9618;78.846;164;208;38;2;6;179;86.06;45;246;246;82;82;1;208;208;2.55e-114;325;834
Ec-21_000047.1;EsuBft1471_5a-00001;0.04126;0.1155;0.3571;90.499;743;821;66;3;12;766;93.3;1;814;814;100;100;786;1601;1601;0;1390;3598
Ec-21_000130.1;EsuBft5768_4a-00001;0.1163;0.4;0.2908;83.051;147;177;30;0;0;151;85.31;1;177;216;82;82;28;204;509;8.69e-82;251;642
Ec-21_000140.1;EsuBft284_17a-00001;0.2086;0.6201;0.3364;64.927;622;958;220;11;116;684;71.4;90;1036;1177;80;80;30;882;1573;0;1176;3041
Ec-21_000150.1;EsuBft2644_5a-00001;0.2662;1.696;0.157;48.276;28;58;30;0;0;38;65.52;261;318;958;6;6;22;79;88;2e-11;60.5;145
Ec-21_000200.1;EsuBft1471_4a-00001;0.07088;0.1275;0.5559;76.449;211;276;24;4;41;223;80.8;134;373;412;58;58;1;271;312;1.09e-140;403;1035
Ec-21_000210.1;EsuBft1471_3a-00001;0.01885;0.1408;0.1339;93.923;170;181;8;1;3;172;95.03;1;178;178;100;100;1;181;181;4.18e-107;303;776
Ec-21_000220.1;EsuBft742_11a-00001;0.1395;0.4892;0.2851;85.567;83;97;12;1;2;90;92.78;312;406;406;23;23;49;145;145;1.44e-19;84;206
Ec-21_000240.1;EsuBft742_8a-00001;0.01873;0.1132;0.1655;95.866;603;629;26;0;0;615;97.77;1;629;629;100;100;1;629;629;0;1213;3139
Ec-21_000250.1;EsuBft742_7a-00001;0.00939;0.2013;0.04666;90.588;308;340;7;1;25;314;92.35;1;315;315;100;100;1;340;340;0;621;1601
Ec-21_000260.1;EsuBft742_6a-00001;0.02154;0.1565;0.1376;95.339;225;236;11;0;0;230;97.46;1;236;236;100;100;1;236;236;2.93e-170;468;1203
Ec-21_000270.1;EsuBft742_5a-00001;0.07632;0.1844;0.4139;80.939;845;1044;117;16;82;879;84.2;77;1062;1322;94;75;54;1073;1525;0;1274;3296
Ec-21_000310.1;EsuBft4748_2a-00001;0.01546;0.1692;0.09135;96.648;173;179;6;0;0;175;97.77;76;254;254;94;70;2;180;180;2.41e-120;340;871
Ec-21_000340.1;EsuBft1516_7a-00001;0.01955;0.1516;0.129;94.314;282;299;10;1;7;285;95.32;1;299;302;99;99;1;292;438;0;559;1441
Ec-21_000350.1;EsuBft1516_6a-00001;0.04153;0.1359;0.3056;86.186;705;818;80;7;33;727;88.88;1;801;801;100;100;54;855;855;0;1205;3117
Ec-21_000360.1;EsuBft1516_4a-00001;0.0454;0.1586;0.2862;89.604;362;404;37;4;5;379;93.81;1;403;403;100;100;1;400;400;0;683;1762
Ec-21_000370.1;EsuBft1516_3a-00001;0.01373;0.1102;0.1246;97.233;492;506;14;0;0;499;98.62;1;506;508;99;99;1;506;508;0;1009;2609
Ec-21_000380.1;EsuBft1797_2a-00001;0.07;0.1412;0.4959;87.52;554;633;77;2;2;578;91.31;30;661;661;96;96;1;632;632;0;1124;2908
Ec-21_000440.2;EsuBft104_11a-00001;0.02493;0.3132;0.07958;95.216;418;439;21;0;0;430;97.95;1;439;439;100;100;1;439;439;0;873;2256
Ec-21_000530.1;EsuBft1021_9a-00001;0.1025;0.2382;0.4304;78.035;540;692;139;2;13;576;83.24;14;702;708;97;97;1;682;683;0;1058;2735
Ec-21_000560.4;EsuBft316_17a-00001;0.06923;0.1206;0.5742;86.083;600;697;97;0;0;622;89.24;1;697;697;100;100;1;697;697;0;1221;3159
Ec-21_000730.1;EsuBft2075_2a-00001;0.05083;0.1183;0.4295;87.779;589;671;66;3;16;614;91.51;1;656;656;100;100;1;670;670;0;1200;3104
Ec-21_000750.3;EsuBft381_8a-00001;0.08167;0.167;0.4891;83.916;120;143;23;0;0;131;91.61;75;217;217;66;66;1;143;143;2.73e-83;243;620
Ec-21_000800.1;EsuBft1018_5a-00001;0.08124;0.1387;0.5859;80.533;695;863;130;5;38;729;84.47;1;838;840;99;99;1;850;852;0;1226;3172
Ec-21_000810.1;EsuBft1018_4a-00001;0.05412;0.1882;0.2876;74.165;422;569;53;7;94;440;77.33;32;507;597;95;80;20;587;761;0;754;1948
Ec-21_000820.1;EsuBft1018_3a-00001;0.05666;0.2635;0.215;98.734;312;316;4;0;0;314;99.37;1;316;635;50;50;1;316;366;0;625;1613
Ec-21_000830.1;EsuBft308_12a-00001;0.04029;0.3473;0.116;98.039;50;51;1;0;0;51;100;156;206;206;25;25;10;60;60;2.27e-30;105;263
Ec-21_000850.1;EsuBft308_9a-00001;0.09884;0.2759;0.3582;84.956;96;113;16;1;1;104;92.04;173;285;790;14;14;1;112;136;4.34e-58;193;491
Ec-21_000870.1;EsuBft308_7a-00001;0.01902;0.119;0.1598;89.641;675;753;26;5;52;682;90.57;1;729;746;98;98;1;725;726;0;1118;2891
Ec-21_000880.1;EsuBft308_6a-00001;0.06102;0.1393;0.4381;78.387;943;1203;129;13;131;979;81.38;319;1453;1855;61;61;13;1152;1199;0;1630;4221
Ec-21_000890.1;EsuBft308_5a-00001;0.03875;0.08928;0.434;92.14;211;229;18;0;0;220;96.07;1;229;231;99;99;1;229;231;8.63e-152;420;1080
Ec-21_000900.1;EsuBft308_4a-00001;0.02968;0.1266;0.2345;90.286;1580;1750;120;11;50;1608;91.89;1;1739;1739;100;100;1;1711;1711;0;2618;6786
Ec-21_000910.1;EsuBft308_3a-00001;0.07406;0.1177;0.6294;81.706;795;973;131;4;47;826;84.89;836;1803;1803;54;54;4;934;934;0;1430;3702
Ec-21_000920.1;EsuBft2776_3a-00001;0.05476;0.1123;0.4874;86.486;672;777;78;2;27;698;89.83;2;778;782;99;99;1;750;754;0;1349;3491
Ec-21_000970.1;EsuBft778_4a-00001;0.06969;0.1082;0.6439;85.945;691;804;108;2;5;718;89.3;1;799;809;99;99;1;804;814;0;1337;3460
Ec-21_000990.1;EsuBft1250_2a-00001;0.03848;0.1397;0.2754;89.817;344;383;32;2;7;353;92.17;1;379;379;100;100;108;487;487;0;651;1679
Ec-21_001000.1;EsuBft1250_3a-00001;0.01973;0.1131;0.1745;96.065;415;432;17;0;0;424;98.15;1;432;432;100;100;1;432;432;0;875;2262
Ec-21_001010.1;EsuBft1250_5a-00001;0.05579;0.2109;0.2645;82.979;273;329;31;2;25;281;85.41;450;753;760;40;40;27;355;362;0;550;1417
