GeneID,phylostratum,rank,taxonomic_representativeness
Ec-22_001520.1,cellular organisms,1,90
Ec-22_001530.1,Phaeophyceae,7,100
Ec-22_001535.1,cellular organisms,1,80
Ec-22_001540.2,cellular organisms,1,60
Ec-22_001550.1,ALE clade,8,33
Ec-22_001560.1,Ectocarpus siliculosus,11,100
Ec-22_001570.1,cellular organisms,1,100
Ec-22_001580.1,cellular organisms,1,90
Ec-22_001590.1,cellular organisms,1,80
Ec-22_001600.1,Ectocarpus siliculosus,11,100
Ec-22_001610.1,cellular organisms,1,100
Ec-22_001620.1,Phaeophyceae,7,75
Ec-22_001630.1,Phaeophyceae,7,100
Ec-22_001640.1,cellular organisms,1,90
Ec-22_001650.1,Phaeophyceae,7,75
Ec-22_001660.1,Phaeophyceae,7,100
Ec-22_001680.1,Phaeophyceae,7,100
Ec-22_001690.2,Ectocarpus siliculosus,11,100
Ec-22_001700.1,Ectocarpus siliculosus,11,100
Ec-22_001710.1,Phaeophyceae,7,100
Ec-22_001730.1,cellular organisms,1,100
Ec-22_001740.1,cellular organisms,1,100
Ec-22_001750.1,cellular organisms,1,100
Ec-22_001770.1,cellular organisms,1,90
Ec-22_001780.3,Ectocarpus siliculosus,11,100
Ec-22_001790.1,ALE clade,8,66
Ec-22_001800.1,Phaeophyceae,7,100
Ec-22_001810.1,Eukaryota,2,100
Ec-22_001830.1,Ectocarpus siliculosus,11,100
Ec-22_001840.1,Phaeophyceae,7,100
Ec-22_001850.1,cellular organisms,1,100
Ec-22_001860.1,cellular organisms,1,100
Ec-22_001870.1,cellular organisms,1,100
Ec-22_001880.1,Eukaryota,2,100
Ec-22_001890.1,Eukaryota,2,55
Ec-22_001900.1,ALE clade,8,100
Ec-22_001910.1,Phaeophyceae,7,100
Ec-22_001920.1,Eukaryota,2,66
Ec-22_001930.1,Phaeophyceae,7,100
Ec-22_001940.1,Phaeophyceae,7,100
Ec-22_001950.1,Phaeophyceae,7,100
Ec-22_001960.1,Eukaryota,2,100
Ec-22_001970.1,Phaeophyceae,7,100
Ec-22_001980.1,cellular organisms,1,50
Ec-22_001990.1,Ectocarpus siliculosus,11,100
Ec-22_002000.1,cellular organisms,1,50
Ec-22_002020.1,Ectocarpus siliculosus,11,100
Ec-22_002030.1,Ectocarpus siliculosus,11,100
Ec-22_002040.1,Ectocarpales,9,100
Ec-22_002050.1,Eukaryota,2,100
Ec-22_002060.1,cellular organisms,1,100
Ec-22_002070.1,PX clade,6,100
Ec-22_002080.1,cellular organisms,1,100
Ec-22_002090.1,Possible contamination or HGT,NA,25
Ec-22_002100.1,cellular organisms,1,90
Ec-22_002110.1,PX clade,6,100
Ec-22_002130.1,Stramenopiles,4,85
Ec-22_002140.1,cellular organisms,1,50
Ec-22_002150.1,cellular organisms,1,100
Ec-22_002160.4,ALE clade,8,100
Ec-22_002170.2,Ectocarpus siliculosus,11,100
Ec-22_002180.2,Phaeophyceae,7,100
Ec-22_002190.1,Ochrophyta,5,83
Ec-22_002200.2,Ectocarpus siliculosus,11,100
Ec-22_002210.1,cellular organisms,1,60
Ec-22_002220.1,Eukaryota,2,88
Ec-22_002240.3,Sar,3,100
Ec-22_002250.1,cellular organisms,1,70
Ec-22_002260.1,cellular organisms,1,80
Ec-22_002280.1,Eukaryota,2,100
Ec-22_002310.1,cellular organisms,1,80
Ec-22_002330.1,cellular organisms,1,100
Ec-22_002360.1,cellular organisms,1,100
Ec-22_002370.1,Eukaryota,2,88
Ec-22_002380.2,cellular organisms,1,100
Ec-22_002390.1,Ectocarpus,10,100
Ec-22_002400.1,cellular organisms,1,100
Ec-22_002410.1,Eukaryota,2,55
Ec-22_002420.1,Ectocarpus siliculosus,11,100
Ec-22_002430.1,Ectocarpus siliculosus,11,100
Ec-22_002440.1,PX clade,6,100
Ec-22_002450.1,cellular organisms,1,100
Ec-22_002460.1,ALE clade,8,66
Ec-22_002480.1,Ectocarpus siliculosus,11,100
Ec-22_002490.1,cellular organisms,1,90
Ec-22_002500.1,Stramenopiles,4,85
Ec-22_002510.1,ALE clade,8,100
Ec-22_002520.1,cellular organisms,1,100
Ec-22_002530.1,Eukaryota,2,55
Ec-22_002540.1,Phaeophyceae,7,75
Ec-22_002550.1,cellular organisms,1,90
Ec-22_002560.1,Ectocarpus siliculosus,11,100
Ec-22_002570.2,Eukaryota,2,77
Ec-22_002580.1,cellular organisms,1,100
Ec-22_002590.1,Ectocarpus siliculosus,11,100
Ec-22_002600.1,Eukaryota,2,100
Ec-22_002610.1,cellular organisms,1,100
Ec-22_002620.1,cellular organisms,1,70
Ec-22_002630.1,Eukaryota,2,55
Ec-22_002640.1,cellular organisms,1,90
Ec-22_002650.2,cellular organisms,1,100
Ec-22_002660.1,Eukaryota,2,66
Ec-22_002670.1,cellular organisms,1,90
Ec-22_002680.1,cellular organisms,1,90
Ec-22_002690.1,cellular organisms,1,90
Ec-22_002700.1,cellular organisms,1,100
Ec-22_002710.1,Ectocarpus siliculosus,11,100
Ec-22_002720.1,Ectocarpus,10,100
Ec-22_002730.1,cellular organisms,1,90
Ec-22_002740.1,cellular organisms,1,60
Ec-22_002750.1,Ectocarpus siliculosus,11,100
Ec-22_002755.1,cellular organisms,1,40
Ec-22_002770.1,ALE clade,8,66
Ec-22_002780.1,Phaeophyceae,7,100
Ec-22_002800.1,Ochrophyta,5,100
Ec-22_002810.1,cellular organisms,1,100
Ec-22_002820.1,cellular organisms,1,100
Ec-22_002830.1,cellular organisms,1,100
Ec-22_002840.1,Phaeophyceae,7,100
Ec-22_002850.1,cellular organisms,1,100
Ec-22_002860.1,Stramenopiles,4,57
Ec-22_002870.1,cellular organisms,1,100
Ec-22_002910.1,cellular organisms,1,100
Ec-22_002920.1,cellular organisms,1,100
Ec-22_002940.1,PX clade,6,100
Ec-22_002960.1,cellular organisms,1,100
Ec-22_002970.1,ALE clade,8,100
Ec-22_002980.1,Phaeophyceae,7,100
Ec-22_002990.1,cellular organisms,1,70
Ec-22_003000.2,Ectocarpus siliculosus,11,100
Ec-22_003010.1,cellular organisms,1,70
Ec-22_003020.2,Ectocarpus siliculosus,11,100
Ec-22_003030.1,cellular organisms,1,100
Ec-22_003040.1,Ectocarpus siliculosus,11,100
Ec-22_003050.2,Ectocarpus siliculosus,11,100
Ec-22_003060.1,cellular organisms,1,100
Ec-22_003070.1,Ectocarpus siliculosus,11,100
Ec-22_003080.1,Eukaryota,2,100
Ec-22_003090.2,cellular organisms,1,100
Ec-22_003100.4,cellular organisms,1,70
Ec-22_003110.2,cellular organisms,1,60
Ec-22_003120.1,cellular organisms,1,80
Ec-22_003130.1,Ochrophyta,5,100
Ec-22_003140.1,cellular organisms,1,80
Ec-22_003150.1,Ectocarpus siliculosus,11,100
Ec-22_003155.1,cellular organisms,1,80
Ec-22_003160.1,cellular organisms,1,80
Ec-22_003165.3,Ectocarpus siliculosus,11,100
Ec-22_003170.1,cellular organisms,1,80
Ec-22_003190.2,Ectocarpus siliculosus,11,100
Ec-22_003200.1,Phaeophyceae,7,100
Ec-22_003210.1,cellular organisms,1,80
Ec-22_003220.1,cellular organisms,1,50
Ec-22_003230.1,cellular organisms,1,100
Ec-22_003240.1,Ectocarpales,9,50
Ec-22_003250.1,cellular organisms,1,100
Ec-22_003260.1,cellular organisms,1,100
Ec-22_003270.1,cellular organisms,1,100
Ec-22_003280.1,cellular organisms,1,100
Ec-22_003290.1,PX clade,6,100
Ec-22_003300.1,cellular organisms,1,80
Ec-22_003310.1,Ectocarpus siliculosus,11,100
Ec-22_003320.1,cellular organisms,1,100
Ec-22_003340.1,Ectocarpus siliculosus,11,100
Ec-22_003360.1,Phaeophyceae,7,50
Ec-22_003370.1,Ectocarpus siliculosus,11,100
Ec-22_003380.1,cellular organisms,1,100
Ec-22_003390.1,Ectocarpus siliculosus,11,100
Ec-22_003400.1,Ochrophyta,5,100
Ec-22_003405.1,Phaeophyceae,7,100
Ec-22_003410.2,Ectocarpus siliculosus,11,100
Ec-22_003420.1,Phaeophyceae,7,100
Ec-22_003440.1,Phaeophyceae,7,100
Ec-22_003450.1,Phaeophyceae,7,100
Ec-22_003470.1,cellular organisms,1,100
Ec-22_003480.1,PX clade,6,100
Ec-22_003510.2,cellular organisms,1,60
Ec-22_003520.1,Phaeophyceae,7,100
Ec-22_003530.2,cellular organisms,1,100
Ec-22_003540.1,cellular organisms,1,90
Ec-22_003550.1,Phaeophyceae,7,100
Ec-22_003560.1,cellular organisms,1,100
Ec-22_003570.1,cellular organisms,1,90
Ec-22_003580.1,Ectocarpus siliculosus,11,100
Ec-22_003590.1,cellular organisms,1,50
Ec-22_003600.1,cellular organisms,1,60
Ec-22_003610.1,cellular organisms,1,90
Ec-22_003620.1,cellular organisms,1,70
Ec-22_003630.1,cellular organisms,1,100
Ec-22_003640.1,cellular organisms,1,90
Ec-22_003650.2,Phaeophyceae,7,100
Ec-22_003660.1,cellular organisms,1,90
Ec-22_003670.1,cellular organisms,1,90
Ec-22_003680.1,cellular organisms,1,100
Ec-22_003690.2,cellular organisms,1,80
Ec-22_003700.1,cellular organisms,1,90
Ec-22_003710.1,Phaeophyceae,7,100
Ec-22_003720.1,ALE clade,8,100
Ec-22_003740.1,cellular organisms,1,100
Ec-22_003750.1,cellular organisms,1,100
Ec-22_003770.1,cellular organisms,1,80
Ec-22_003780.1,Stramenopiles,4,100
Ec-22_003790.1,cellular organisms,1,100
Ec-22_003800.1,cellular organisms,1,60
Ec-22_003810.1,cellular organisms,1,90
Ec-22_003820.1,cellular organisms,1,90
Ec-22_003830.1,cellular organisms,1,100
Ec-22_003840.1,Ectocarpus siliculosus,11,100
Ec-22_003850.1,cellular organisms,1,100
Ec-22_003860.1,PX clade,6,100
Ec-22_003870.1,cellular organisms,1,100
Ec-22_003880.1,Eukaryota,2,55
Ec-22_003890.1,Phaeophyceae,7,100
Ec-22_003900.1,cellular organisms,1,80
Ec-22_003910.1,Phaeophyceae,7,100
Ec-22_003930.1,cellular organisms,1,70
Ec-22_003940.1,Eukaryota,2,88
Ec-22_003970.1,ALE clade,8,66
Ec-22_003980.1,Ectocarpus siliculosus,11,100
Ec-22_003990.1,cellular organisms,1,60
Ec-22_004000.2,cellular organisms,1,50
Ec-23_000010.2,Phaeophyceae,7,100
Ec-23_000020.1,cellular organisms,1,100
Ec-23_000030.2,cellular organisms,1,100
Ec-23_000040.1,cellular organisms,1,80
Ec-23_000050.1,Phaeophyceae,7,100
Ec-23_000060.1,cellular organisms,1,100
Ec-23_000070.1,cellular organisms,1,90
Ec-23_000080.1,ALE clade,8,100
Ec-23_000090.1,Eukaryota,2,44
Ec-23_000100.1,cellular organisms,1,100
Ec-23_000110.1,cellular organisms,1,100
Ec-23_000120.1,Ectocarpales,9,50
Ec-23_000130.1,Phaeophyceae,7,75
Ec-23_000140.1,Ectocarpus siliculosus,11,100
Ec-23_000150.1,cellular organisms,1,100
Ec-23_000170.1,Phaeophyceae,7,100
Ec-23_000180.1,cellular organisms,1,100
Ec-23_000190.1,cellular organisms,1,100
Ec-23_000200.1,Phaeophyceae,7,100
Ec-23_000210.1,Stramenopiles,4,100
Ec-23_000220.1,Phaeophyceae,7,100
Ec-23_000240.1,Eukaryota,2,33
Ec-23_000250.1,PX clade,6,100
Ec-23_000260.1,Sar,3,100
Ec-23_000280.1,Ectocarpales,9,100
Ec-23_000290.1,cellular organisms,1,90
Ec-23_000300.3,Phaeophyceae,7,100
Ec-23_000310.1,cellular organisms,1,90
Ec-23_000320.1,cellular organisms,1,100
Ec-23_000330.1,Ectocarpus siliculosus,11,100
Ec-23_000340.1,cellular organisms,1,100
Ec-23_000350.1,Ectocarpus siliculosus,11,100
Ec-23_000360.1,cellular organisms,1,100
Ec-23_000370.2,Ectocarpus siliculosus,11,100
Ec-23_000380.1,cellular organisms,1,100
Ec-23_000390.1,cellular organisms,1,90
Ec-23_000400.1,ALE clade,8,66
Ec-23_000410.1,cellular organisms,1,100
Ec-23_000420.1,cellular organisms,1,80
Ec-23_000440.1,Stramenopiles,4,100
Ec-23_000450.1,Ectocarpales,9,100
Ec-23_000460.1,cellular organisms,1,100
Ec-23_000470.1,Sar,3,87
Ec-23_000480.1,Phaeophyceae,7,100
Ec-23_000490.1,cellular organisms,1,50
Ec-23_000500.1,Phaeophyceae,7,75
Ec-23_000510.1,Ectocarpales,9,100
Ec-23_000520.2,cellular organisms,1,100
Ec-23_000530.1,Eukaryota,2,77
Ec-23_000540.1,cellular organisms,1,100
Ec-23_000550.1,cellular organisms,1,80
Ec-23_000560.1,Phaeophyceae,7,100
Ec-23_000570.1,cellular organisms,1,90
Ec-23_000590.1,cellular organisms,1,40
Ec-23_000600.1,Ectocarpus siliculosus,11,100
Ec-23_000610.1,cellular organisms,1,100
Ec-23_000620.1,cellular organisms,1,100
Ec-23_000630.1,cellular organisms,1,80
Ec-23_000640.1,Eukaryota,2,88
Ec-23_000650.1,cellular organisms,1,100
Ec-23_000660.1,cellular organisms,1,100
Ec-23_000670.1,cellular organisms,1,100
Ec-23_000680.1,cellular organisms,1,100
Ec-23_000690.1,cellular organisms,1,100
Ec-23_000700.1,cellular organisms,1,100
Ec-23_000710.1,cellular organisms,1,90
Ec-23_000720.1,cellular organisms,1,100
Ec-23_000730.2,ALE clade,8,66
Ec-23_000740.1,cellular organisms,1,100
Ec-23_000750.1,Eukaryota,2,88
Ec-23_000760.1,cellular organisms,1,100
Ec-23_000810.1,cellular organisms,1,90
Ec-23_000820.1,cellular organisms,1,100
Ec-23_000830.1,Eukaryota,2,77
Ec-23_000840.1,cellular organisms,1,100
Ec-23_000850.1,Stramenopiles,4,85
Ec-23_000860.1,cellular organisms,1,100
Ec-23_000870.1,Phaeophyceae,7,100
Ec-23_000880.2,ALE clade,8,100
Ec-23_000890.1,Ectocarpus siliculosus,11,100
Ec-23_000900.1,cellular organisms,1,100
Ec-23_000910.1,cellular organisms,1,100
Ec-23_000920.1,cellular organisms,1,100
Ec-23_000930.1,cellular organisms,1,100
Ec-23_000940.1,Ectocarpus siliculosus,11,100
Ec-23_000950.1,cellular organisms,1,100
Ec-23_000960.1,Ectocarpus siliculosus,11,100
Ec-23_000970.1,cellular organisms,1,100
Ec-23_000990.2,ALE clade,8,66
Ec-23_001000.1,cellular organisms,1,60
Ec-23_001010.1,cellular organisms,1,100
Ec-23_001020.2,Eukaryota,2,88
Ec-23_001030.1,Phaeophyceae,7,100
Ec-23_001040.1,cellular organisms,1,60
Ec-23_001050.1,Ectocarpus siliculosus,11,100
Ec-23_001060.1,cellular organisms,1,100
Ec-23_001070.1,Ectocarpus siliculosus,11,100
Ec-23_001080.1,Eukaryota,2,100
Ec-23_001090.1,ALE clade,8,33
Ec-23_001100.1,Eukaryota,2,100
Ec-23_001110.2,ALE clade,8,100
Ec-23_001120.1,Phaeophyceae,7,100
Ec-23_001140.1,Ectocarpus siliculosus,11,100
Ec-23_001150.1,Ectocarpus siliculosus,11,100
Ec-23_001160.1,Ectocarpus,10,100
Ec-23_001170.1,Phaeophyceae,7,100
Ec-23_001180.1,Stramenopiles,4,85
Ec-23_001190.1,cellular organisms,1,100
Ec-23_001200.2,Ectocarpus siliculosus,11,100
Ec-23_001210.1,ALE clade,8,100
Ec-23_001220.1,cellular organisms,1,90
Ec-23_001230.1,cellular organisms,1,100
Ec-23_001240.1,cellular organisms,1,90
Ec-23_001250.1,cellular organisms,1,100
Ec-23_001260.1,Phaeophyceae,7,100
Ec-23_001270.1,Stramenopiles,4,85
Ec-23_001280.1,Eukaryota,2,55
Ec-23_001290.2,Ectocarpus siliculosus,11,100
Ec-23_001300.1,Phaeophyceae,7,75
Ec-23_001310.1,Phaeophyceae,7,100
Ec-23_001320.1,PX clade,6,60
Ec-23_001330.1,Ectocarpus siliculosus,11,100
Ec-23_001340.1,ALE clade,8,100
Ec-23_001350.1,cellular organisms,1,100
Ec-23_001360.1,Phaeophyceae,7,75
Ec-23_001370.1,cellular organisms,1,90
Ec-23_001380.1,cellular organisms,1,50
Ec-23_001390.1,cellular organisms,1,100
Ec-23_001400.1,cellular organisms,1,70
Ec-23_001420.1,Phaeophyceae,7,100
Ec-23_001430.2,cellular organisms,1,90
Ec-23_001440.1,ALE clade,8,100
Ec-23_001450.1,Ectocarpus siliculosus,11,100
Ec-23_001460.1,cellular organisms,1,100
Ec-23_001480.1,cellular organisms,1,90
Ec-23_001490.1,Phaeophyceae,7,100
Ec-23_001500.1,Phaeophyceae,7,100
Ec-23_001510.1,cellular organisms,1,80
Ec-23_001520.1,Phaeophyceae,7,100
Ec-23_001530.1,cellular organisms,1,100
Ec-23_001540.1,Ectocarpus siliculosus,11,100
Ec-23_001550.1,ALE clade,8,100
Ec-23_001570.1,PX clade,6,60
Ec-23_001580.1,PX clade,6,100
Ec-23_001600.1,Eukaryota,2,88
Ec-23_001610.1,cellular organisms,1,100
Ec-23_001650.1,Ectocarpus,10,100
Ec-23_001660.1,ALE clade,8,100
Ec-23_001670.1,cellular organisms,1,100
Ec-23_001690.2,Ectocarpus siliculosus,11,100
Ec-23_001700.1,cellular organisms,1,100
Ec-23_001710.2,cellular organisms,1,100
Ec-23_001720.2,Ectocarpus siliculosus,11,100
Ec-23_001730.1,Phaeophyceae,7,100
Ec-23_001740.5,cellular organisms,1,80
Ec-23_001750.1,cellular organisms,1,80
Ec-23_001760.1,cellular organisms,1,60
Ec-23_001770.1,ALE clade,8,66
Ec-23_001780.1,Ectocarpus siliculosus,11,100
Ec-23_001790.1,cellular organisms,1,60
Ec-23_001800.1,ALE clade,8,100
Ec-23_001820.1,cellular organisms,1,100
Ec-23_001830.1,cellular organisms,1,100
Ec-23_001840.1,cellular organisms,1,90
Ec-23_001850.1,cellular organisms,1,100
Ec-23_001860.1,cellular organisms,1,100
Ec-23_001870.1,cellular organisms,1,100
Ec-23_001880.1,cellular organisms,1,50
Ec-23_001890.5,cellular organisms,1,100
Ec-23_001900.1,cellular organisms,1,50
Ec-23_001910.1,cellular organisms,1,100
Ec-23_001920.1,ALE clade,8,33
Ec-23_001930.2,Ectocarpales,9,50
Ec-23_001940.1,cellular organisms,1,100
Ec-23_001950.1,cellular organisms,1,90
Ec-23_001960.1,cellular organisms,1,100
Ec-23_001970.1,cellular organisms,1,100
Ec-23_001980.1,Phaeophyceae,7,100
Ec-23_001990.2,Ectocarpus siliculosus,11,100
Ec-23_002000.1,cellular organisms,1,100
Ec-23_002010.2,Ectocarpus siliculosus,11,100
Ec-23_002020.1,PX clade,6,80
Ec-23_002030.1,cellular organisms,1,100
Ec-23_002040.1,cellular organisms,1,90
Ec-23_002050.1,cellular organisms,1,100
Ec-23_002070.1,Eukaryota,2,66
Ec-23_002080.1,Ectocarpus siliculosus,11,100
Ec-23_002090.1,Ectocarpus siliculosus,11,100
Ec-23_002100.1,cellular organisms,1,90
Ec-23_002110.1,cellular organisms,1,100
Ec-23_002120.1,Ectocarpus siliculosus,11,100
Ec-23_002130.1,cellular organisms,1,70
Ec-23_002140.1,Ectocarpus,10,100
Ec-23_002150.1,ALE clade,8,100
Ec-23_002160.1,cellular organisms,1,40
Ec-23_002170.1,Eukaryota,2,100
Ec-23_002180.1,Eukaryota,2,88
Ec-23_002190.1,cellular organisms,1,80
Ec-23_002200.1,cellular organisms,1,100
Ec-23_002210.1,ALE clade,8,100
Ec-23_002220.2,ALE clade,8,100
Ec-23_002230.1,ALE clade,8,66
Ec-23_002240.1,ALE clade,8,100
Ec-23_002250.1,cellular organisms,1,80
Ec-23_002260.1,Phaeophyceae,7,100
Ec-23_002270.1,Eukaryota,2,55
Ec-23_002280.1,cellular organisms,1,100
Ec-23_002290.1,Stramenopiles,4,71
Ec-23_002300.2,ALE clade,8,66
Ec-23_002310.1,Ectocarpus siliculosus,11,100
Ec-23_002320.1,Ectocarpales,9,100
Ec-23_002330.1,cellular organisms,1,100
Ec-23_002340.1,cellular organisms,1,100
Ec-23_002350.1,Ectocarpus siliculosus,11,100
Ec-23_002360.1,ALE clade,8,100
Ec-23_002380.2,Phaeophyceae,7,100
Ec-23_002400.1,Ectocarpales,9,100
Ec-23_002410.1,cellular organisms,1,100
Ec-23_002420.2,Ectocarpus,10,100
Ec-23_002430.2,Ectocarpales,9,50
Ec-23_002440.1,ALE clade,8,100
Ec-23_002450.1,Stramenopiles,4,85
Ec-23_002460.1,ALE clade,8,100
Ec-23_002470.1,cellular organisms,1,90
Ec-23_002480.1,Ectocarpus siliculosus,11,100
Ec-23_002490.1,cellular organisms,1,90
Ec-23_002500.1,Ectocarpus siliculosus,11,100
Ec-23_002510.1,Phaeophyceae,7,100
Ec-23_002515.1,Phaeophyceae,7,50
Ec-23_002520.1,Phaeophyceae,7,100
Ec-23_002530.1,Eukaryota,2,100
Ec-23_002540.1,cellular organisms,1,100
Ec-23_002550.1,Ectocarpus siliculosus,11,100
Ec-23_002560.1,cellular organisms,1,100
Ec-23_002570.1,cellular organisms,1,100
Ec-23_002580.1,Phaeophyceae,7,75
Ec-23_002590.1,Phaeophyceae,7,75
Ec-23_002610.1,PX clade,6,100
Ec-23_002620.1,cellular organisms,1,80
Ec-23_002640.1,PX clade,6,100
Ec-23_002650.1,Eukaryota,2,66
Ec-23_002670.1,cellular organisms,1,100
Ec-23_002680.1,Ochrophyta,5,100
Ec-23_002690.1,PX clade,6,100
Ec-23_002700.1,cellular organisms,1,100
Ec-23_002710.1,cellular organisms,1,100
Ec-23_002720.1,cellular organisms,1,90
Ec-23_002730.1,Phaeophyceae,7,100
Ec-23_002740.2,cellular organisms,1,80
Ec-23_002750.1,cellular organisms,1,90
Ec-23_002755.1,cellular organisms,1,100
Ec-23_002760.3,ALE clade,8,66
Ec-23_002770.1,Ectocarpus siliculosus,11,100
Ec-23_002780.1,Sar,3,100
Ec-23_002790.2,Ectocarpus siliculosus,11,100
Ec-23_002800.2,Ectocarpus siliculosus,11,100
Ec-23_002810.1,Phaeophyceae,7,100
Ec-23_002820.1,Eukaryota,2,100
Ec-23_002830.1,Eukaryota,2,100
Ec-23_002840.1,Ectocarpus siliculosus,11,100
Ec-23_002850.1,cellular organisms,1,100
Ec-23_002860.2,Ectocarpus siliculosus,11,100
Ec-23_002870.1,cellular organisms,1,90
Ec-23_002880.1,ALE clade,8,100
Ec-23_002890.1,PX clade,6,80
Ec-23_002900.2,Ectocarpus siliculosus,11,100
Ec-23_002910.1,Eukaryota,2,55
Ec-23_002920.1,cellular organisms,1,100
Ec-23_002930.2,Ectocarpales,9,100
Ec-23_002940.1,Ectocarpus siliculosus,11,100
Ec-23_002950.1,ALE clade,8,100
Ec-23_002960.1,cellular organisms,1,100
Ec-23_002970.1,cellular organisms,1,60
Ec-23_002980.1,cellular organisms,1,100
Ec-23_002990.1,cellular organisms,1,100
Ec-23_003000.1,cellular organisms,1,70
Ec-23_003010.1,cellular organisms,1,100
Ec-23_003020.1,Phaeophyceae,7,75
Ec-23_003030.1,ALE clade,8,100
Ec-23_003040.1,cellular organisms,1,100
Ec-23_003050.1,cellular organisms,1,100
Ec-23_003060.1,Eukaryota,2,100
Ec-23_003070.1,cellular organisms,1,100
Ec-23_003080.1,cellular organisms,1,100
Ec-23_003090.4,ALE clade,8,100
Ec-23_003100.1,Ectocarpus siliculosus,11,100
Ec-23_003110.1,Ectocarpus siliculosus,11,100
Ec-23_003120.2,cellular organisms,1,100
Ec-23_003130.1,cellular organisms,1,100
Ec-23_003140.2,Phaeophyceae,7,100
Ec-23_003150.1,Ectocarpus siliculosus,11,100
Ec-23_003160.1,cellular organisms,1,100
Ec-23_003170.2,cellular organisms,1,100
Ec-23_003180.1,cellular organisms,1,100
Ec-23_003190.1,Eukaryota,2,77
Ec-23_003200.1,cellular organisms,1,100
Ec-23_003210.1,cellular organisms,1,80
Ec-23_003220.1,cellular organisms,1,50
Ec-23_003230.1,cellular organisms,1,80
Ec-23_003240.1,cellular organisms,1,100
Ec-23_003250.2,Ectocarpus siliculosus,11,100
Ec-23_003260.1,cellular organisms,1,90
Ec-23_003270.2,cellular organisms,1,100
Ec-23_003280.1,cellular organisms,1,100
Ec-23_003290.2,Phaeophyceae,7,100
Ec-23_003300.1,Ectocarpus siliculosus,11,100
Ec-23_003310.1,Ectocarpus siliculosus,11,100
Ec-23_003320.1,cellular organisms,1,100
Ec-23_003330.1,Eukaryota,2,100
Ec-23_003340.1,cellular organisms,1,100
Ec-23_003360.1,Eukaryota,2,88
Ec-23_003400.1,Ectocarpales,9,100
Ec-23_003420.2,cellular organisms,1,100
Ec-23_003430.1,cellular organisms,1,100
Ec-23_003440.1,ALE clade,8,66
Ec-23_003450.1,Ectocarpales,9,100
Ec-23_003460.1,cellular organisms,1,100
Ec-23_003470.1,Eukaryota,2,88
Ec-23_003480.1,Ectocarpales,9,50
Ec-23_003490.1,ALE clade,8,66
Ec-23_003500.1,cellular organisms,1,100
Ec-23_003510.1,cellular organisms,1,100
Ec-23_003520.1,ALE clade,8,100
Ec-23_003530.1,cellular organisms,1,80
Ec-23_003540.1,cellular organisms,1,90
Ec-23_003550.1,cellular organisms,1,90
Ec-23_003570.1,cellular organisms,1,90
Ec-23_003580.1,cellular organisms,1,80
Ec-23_003590.1,cellular organisms,1,90
Ec-23_003595.1,PX clade,6,60
Ec-23_003600.2,Stramenopiles,4,42
Ec-23_003610.1,Stramenopiles,4,71
Ec-23_003620.1,cellular organisms,1,100
Ec-23_003630.1,cellular organisms,1,100
Ec-23_003640.1,Phaeophyceae,7,100
Ec-23_003650.1,Ectocarpus siliculosus,11,100
Ec-23_003660.1,Eukaryota,2,88
Ec-23_003670.3,Ectocarpus,10,100
Ec-23_003680.1,Ectocarpus siliculosus,11,100
Ec-23_003690.2,Ectocarpus siliculosus,11,100
Ec-23_003700.1,Phaeophyceae,7,100
Ec-23_003720.1,Phaeophyceae,7,100
Ec-23_003730.1,cellular organisms,1,100
Ec-23_003740.1,Phaeophyceae,7,100
Ec-23_003750.2,cellular organisms,1,100
Ec-23_003770.1,Eukaryota,2,55
Ec-23_003780.1,cellular organisms,1,100
Ec-23_003800.1,Phaeophyceae,7,100
Ec-23_003810.2,Ectocarpus siliculosus,11,100
Ec-23_003820.1,cellular organisms,1,80
Ec-23_003840.1,cellular organisms,1,80
Ec-23_003860.1,cellular organisms,1,80
Ec-23_003880.1,cellular organisms,1,100
Ec-23_003890.1,cellular organisms,1,100
Ec-23_003900.1,cellular organisms,1,100
Ec-23_003910.1,Phaeophyceae,7,100
Ec-23_003920.1,cellular organisms,1,100
Ec-23_003930.1,cellular organisms,1,50
Ec-23_003940.1,cellular organisms,1,100
Ec-23_003950.1,cellular organisms,1,60
Ec-23_003960.1,cellular organisms,1,100
Ec-23_003970.1,cellular organisms,1,90
Ec-23_003980.1,ALE clade,8,100
Ec-23_003990.1,Ectocarpus siliculosus,11,100
Ec-23_004000.1,Ochrophyta,5,100
Ec-23_004010.1,cellular organisms,1,100
Ec-23_004020.1,cellular organisms,1,100
Ec-23_004030.1,Phaeophyceae,7,100
Ec-23_004040.1,cellular organisms,1,100
