GeneID,subject_id,dN,dS,dNdS,DS,perc_identity,num_ident_matches,alig_length,mismatches,gap_openings,n_gaps,pos_match,ppos,q_start,q_end,q_len,qcov,qcovhsp,s_start,s_end,s_len,evalue,bit_score,score_raw
Ec-25_002380.1,EsuBft1736_2a-00001,0.02022,0.1704,0.1187,2,97357,221,227,6,0,0,224,9868,103,329,579,39,39,6,232,247,3.11e-159,459,1181
Ec-25_002400.1,EsuBft523_14a-00001,0.007367,0.09229,0.07982,1,95668,265,277,4,1,8,268,9675,268,544,544,51,51,1,269,269,0,541,1393
Ec-25_002440.1,EsuBft80_3a-00001,0.03877,0.08422,0.4603,8,91633,230,251,18,3,3,238,9482,52,300,300,83,83,1,250,250,6.96e-165,462,1189
Ec-25_002460.1,EsuBft80_5a-00001,0,0.124,0,1,100,108,108,0,0,0,108,100,45,152,152,71,71,1,108,108,5.659999999999999e-75,223,568
Ec-25_002480.1,EsuBft80_9a-00001,0.03995,0.06825,0.5854,10,92513,173,187,13,1,1,179,9572,1,187,187,100,100,1,186,186,4.49e-125,354,909
Ec-25_002490.1,EsuBft80_10a-00001,0.01854,0.0977,0.1897,3,84427,553,655,28,4,74,564,8611,1,581,1036,56,56,1,655,660,0,918,2372
Ec-25_002510.1,EsuBft80_11a-00001,0.01301,0.156,0.08344,1,97765,175,179,4,0,0,175,9777,1,179,179,100,100,29,207,207,2.6400000000000004e-128,363,931
Ec-25_002520.1,EsuBft1736_4a-00001,0.1075,0.1822,0.59,10,67634,629,930,172,9,129,672,7226,1,880,937,94,94,6,856,858,0,1084,2803
Ec-25_002530.1,EsuBft80_13a-00001,0.02683,0.1059,0.2534,4,93082,296,318,19,1,3,306,9623,1,315,315,100,100,1,318,318,0,597,1539
Ec-25_002550.1,EsuBft80_15a-00001,0.002732,0.1003,0.02724,1,99338,300,302,2,0,0,301,9967,1,302,302,100,100,4,305,305,0,619,1595
Ec-25_002560.1,EsuBft80_16a-00001,0.04419,0.1228,0.3598,7,90855,308,339,30,1,1,316,9322,1,338,338,100,100,1,339,339,0,574,1480
Ec-25_002570.1,EsuBft80_18a-00001,0.0123,0.1892,0.06501,1,97887,139,142,3,0,0,140,9859,8,149,149,95,95,1,142,142,1.47e-96,279,713
Ec-25_002630.1,EsuBft244_12a-00001,0.06616,0.354,0.1869,3,90,108,120,8,1,4,114,95,1,116,139,83,83,2041,2160,2359,3.4199999999999997e-62,210,535
Ec-25_002670.1,EsuBft182_2a-00001,0.01365,0.04036,0.3381,6,96859,185,191,6,0,0,186,9738,1,191,191,100,100,1,191,191,2.15e-134,378,971
Ec-25_002680.1,EsuBft182_3a-00001,0.01321,0.08613,0.1534,2,96979,321,331,9,1,1,322,9728,1,330,330,100,100,1,331,331,0,639,1648
Ec-25_002690.1,EsuBft182_4a-00001,0.01272,0.09136,0.1392,2,97063,628,647,18,1,1,635,9815,1,647,647,100,100,1,646,646,0,1268,3280
Ec-25_002700.1,EsuBft182_6a-00001,0.08117,0.1876,0.4328,8,83705,375,448,55,4,18,381,8504,419,858,1385,32,32,1,438,439,0,669,1726
Ec-25_002730.1,EsuBft182_12a-00001,0.004801,0.06208,0.07733,1,98859,260,263,3,0,0,261,9924,528,790,790,33,33,6,268,268,0,524,1350
Ec-25_002740.1,EsuBft182_13a-00001,0.03341,0.117,0.2856,5,91655,681,743,52,3,10,700,9421,21,754,754,97,97,1,742,742,0,1243,3217
Ec-25_002750.1,EsuBft182_14a-00001,0.01021,0.06698,0.1525,2,96889,436,450,10,1,4,440,9778,1,446,446,100,100,1,450,450,0,897,2318
Ec-25_002760.1,EsuBft182_15a-00001,0,0.08023,0,1,100,322,322,0,0,0,322,100,53,374,374,86,86,1,322,322,0,659,1700
Ec-25_002780.1,EsuBft182_17a-00001,0.02418,0.066,0.3663,7,94424,508,538,27,2,3,515,9572,1,538,538,100,100,1,535,535,0,1046,2705
Ec-25_002790.1,EsuBft182_18a-00001,0.02481,0.0648,0.3829,7,9485,221,233,12,0,0,229,9828,1,233,233,100,100,1,233,233,8.83e-148,416,1068
Ec-25_002800.1,EsuBft2279_2a-00001,0.0402,0.1058,0.3799,7,71593,436,609,49,7,124,451,7406,353,840,1061,79,46,675,1280,1304,0,739,1907
Ec-25_002870.1,EsuBft80_27a-00001,0.01759,0.09364,0.1878,3,97305,361,371,10,0,0,366,9865,3,373,601,62,62,2,372,385,0,753,1944
Ec-25_002880.1,EsuBft80_26a-00001,0.01386,0.07128,0.1944,3,96309,574,596,18,2,4,581,9748,1,596,596,100,100,1,592,592,0,1158,2996
Ec-25_002890.1,EsuBft80_25a-00001,0.02776,0.141,0.1969,3,95918,141,147,6,0,0,143,9728,81,227,386,38,38,1,147,155,1.8599999999999998e-94,283,725
Ec-25_002910.1,EsuBft80_24a-00001,0.01447,0.06415,0.2256,4,96516,554,574,18,1,2,563,9808,1,572,572,100,100,51,624,624,0,1108,2866
Ec-25_002940.1,EsuBft80_22a-00001,0.01012,0.06781,0.1493,2,97484,155,159,4,0,0,157,9874,1,159,159,100,100,1,159,159,7.279999999999999e-110,313,803
Ec-25_002960.1,EsuBft80_19a-00001,0.04414,0.136,0.3246,6,76895,832,1082,123,13,127,861,7957,1,1003,1003,100,100,676,1709,1709,0,1392,3602
Ec-25_002990.2,EsuBft1832_5a-00001,0.05638,0.2348,0.2401,4,79452,232,292,31,3,29,246,8425,1,292,293,99,99,47,309,332,1.55e-164,464,1195
Ec-25_003000.1,EsuBft431_8a-00001,0.01743,0.1566,0.1113,2,96364,106,110,4,0,0,107,9727,1,110,111,99,99,1,110,250,9.52e-68,208,529
Ec-25_003010.1,EsuBft431_9a-00001,0.01828,0.09138,0.2001,3,95,361,380,17,2,2,368,9684,1,379,379,100,100,1,379,379,0,593,1530
Ec-25_003020.1,EsuBft431_10a-00001,0.06846,0.2091,0.3275,6,98092,514,524,8,2,2,518,9885,1,524,590,89,89,1,522,616,0,1041,2692
Ec-25_003030.1,EsuBft431_15a-00001,0.07621,0.1279,0.5958,10,74444,335,450,80,7,35,353,7844,545,991,991,45,45,5,422,422,1.0599999999999999e-143,439,1130
Ec-25_003100.1,EsuBft431_23a-00001,0.01093,0.1223,0.08939,1,98007,541,552,11,0,0,544,9855,1,552,552,100,100,1,552,552,0,1090,2820
Ec-25_003110.1,EsuBft431_24a-00001,0.008024,0.04769,0.1683,3,98462,64,65,1,0,0,65,100,1,65,65,100,100,1,65,65,1.0599999999999998e-37,124,310
Ec-25_003150.1,EsuBft1843_4a-00001,0.05397,0.1385,0.3897,7,88959,282,317,34,1,1,286,9022,1,316,316,100,100,1,317,317,0,530,1365
Ec-25_003160.1,EsuBft1091_4a-00001,0.021,0.1305,0.1609,3,96265,1031,1071,40,0,0,1044,9748,123,1193,1214,88,88,1,1071,1835,0,2118,5489
Ec-25_003220.1,EsuBft922_5a-00001,0.01759,0.07681,0.229,4,94762,398,420,20,1,2,403,9595,1,418,418,100,100,1,420,420,0,767,1981
Ec-25_003230.1,EsuBft922_4a-00001,0.08726,0.222,0.393,7,94595,175,185,10,0,0,178,9622,28,212,297,62,62,4,188,210,5.419999999999999e-127,365,936
Ec-25_003240.1,EsuBft922_3a-00001,0.03598,0.2702,0.1331,2,85131,292,343,40,4,11,296,863,50,381,381,87,87,5,347,347,1.01e-124,368,944
Ec-25_003250.1,EsuBft2149_4a-00001,0.4056,0.5841,0.6945,10,79918,195,244,37,2,12,202,8279,319,556,608,39,39,223,460,476,2.5199999999999997e-127,387,995
Ec-25_003280.1,EsuBft2346_3a-00001,0.04823,0.1086,0.444,8,90526,602,665,63,0,0,634,9534,1,665,666,99,99,1,665,677,0,1266,3275
Ec-25_003290.1,EsuBft1984_4a-00001,0.05385,0.08389,0.6419,10,83876,593,707,68,3,46,617,8727,1,704,718,98,98,1,664,667,0,1198,3100
Ec-25_003320.1,EsuBft1005_11a-00001,0.02323,0.1866,0.1245,2,99666,298,299,1,0,0,298,9967,238,536,572,52,52,19,317,321,0,629,1622
Ec-25_003360.1,EsuBft1005_5a-00001,0.03001,0.08194,0.3662,7,93573,495,529,33,1,1,503,9509,1,529,529,100,100,80,607,607,0,1003,2594
Ec-25_003380.1,EsuBft1005_2a-00001,0.03805,0.09319,0.4083,8,83432,282,338,25,4,31,288,8521,393,700,1363,23,23,1,337,339,7.23e-120,382,980
Ec-25_003400.1,EsuBft2305_3a-00001,0.06016,0.2507,0.2399,4,81276,395,486,41,4,50,410,8436,60,506,551,81,81,3,477,486,0,755,1950
Ec-25_003530.1,EsuBft1005_12a-00001,0.3661,0.6108,0.5994,10,77083,111,144,20,3,13,118,8194,112,245,245,55,55,112,252,252,5.270000000000001e-35,130,326
Ec-25_003550.1,EsuBft633_6a-00001,0.007776,0.1552,0.05009,1,95821,321,335,4,1,10,321,9582,1,325,325,100,100,42,376,376,0,637,1643
Ec-25_003560.1,EsuBft633_5a-00001,0.09582,0.394,0.2432,4,89779,527,587,18,3,42,535,9114,220,802,1119,52,52,10,558,690,0,1042,2695
Ec-25_003600.1,EsuBft1688_6a-00001,0.02726,0.1047,0.2603,5,93443,57,61,4,0,0,61,100,208,268,297,21,21,1,61,92,1.97e-26,104,259
Ec-25_003710.1,EsuBft163_12a-00001,0.03549,0.1736,0.2045,3,92017,219,238,17,2,2,230,9664,1,238,238,100,100,1,236,236,5.93e-157,439,1129
Ec-25_003730.1,EsuBft163_10a-00001,0.01457,0.09176,0.1587,3,9639,267,277,9,1,1,272,9819,32,308,308,90,90,1,276,276,0,544,1402
Ec-25_003760.1,EsuBft163_9a-00001,0.02895,0.1109,0.261,5,90807,405,446,24,2,17,415,9305,55,497,497,89,89,1,432,432,0,806,2083
Ec-25_003770.1,EsuBft163_6a-00001,0.02068,0.1378,0.1501,2,90632,803,886,34,4,49,815,9199,1,872,1253,70,70,1,851,859,0,1579,4088
Ec-25_003790.1,EsuBft163_5a-00001,0.03255,0.1348,0.2415,4,9088,847,932,66,5,19,872,9356,41,959,959,96,96,1,926,926,0,1573,4073
Ec-25_003810.1,EsuBft163_3a-00001,0.06022,0.09344,0.6445,10,87965,994,1130,128,5,8,1028,9097,90,1216,1218,93,93,1,1125,1127,0,1837,4758
Ec-26_000010.1,EsuBft1623_6a-00001,0.055,0.108,0.5091,9,8475,1067,1259,118,5,74,1105,8777,671,1877,2727,75,44,4,1240,2201,0,1904,4933
Ec-26_000050.2,EsuBft2685_3a-00001,0.08549,0.09469,0.9028,10,82692,43,52,9,0,0,46,8846,103,154,154,34,34,1,52,164,5.4e-21,859,211
Ec-26_000120.1,EsuBft245_2a-00001,0.02782,0.06992,0.3979,7,94177,841,893,49,1,3,861,9642,57,946,946,94,94,2,894,894,0,1674,4335
Ec-26_000130.1,EsuBft245_3a-00001,0.04402,0.1303,0.3379,6,88871,543,611,55,4,13,558,9133,1,607,607,100,100,1,602,602,0,968,2503
Ec-26_000140.1,EsuBft245_4a-00001,0.02346,0.09688,0.2422,4,965,193,200,7,0,0,196,98,1,200,202,99,99,1,200,202,1.47e-142,400,1027
Ec-26_000150.1,EsuBft245_5a-00001,0.02714,0.06259,0.4336,8,96,96,100,4,0,0,99,99,1,100,100,100,100,1,100,100,8.08e-68,202,515
Ec-26_000170.1,EsuBft245_7a-00001,0.009239,0.1221,0.07566,1,97893,790,807,15,2,2,794,9839,1,806,806,100,100,1,806,806,0,1598,4137
Ec-26_000190.1,EsuBft245_9a-00001,0.04499,0.1488,0.3023,5,9357,422,451,22,2,7,429,9512,8,458,469,96,96,1,444,462,0,848,2192
Ec-26_000200.1,EsuBft245_10a-00001,0.02414,0.1377,0.1753,3,94068,1221,1298,59,3,18,1243,9576,1930,3209,3209,52,40,1,1298,1298,0,2256,5846
Ec-26_000220.1,EsuBft245_13a-00001,0.01007,0.09994,0.1007,1,98023,347,354,7,0,0,350,9887,1,354,354,100,100,1,354,354,0,702,1811
Ec-26_000240.1,EsuBft245_14a-00001,0.02277,0.07288,0.3124,6,95205,139,146,7,0,0,141,9658,1,146,146,100,100,1,146,146,8.71e-88,256,655
Ec-26_000280.1,EsuBft1038_2a-00001,0.04357,0.1242,0.3508,7,91282,356,390,34,0,0,372,9538,1,390,390,100,100,1,390,390,0,678,1750
Ec-26_000330.1,EsuBft840_10a-00001,0.02663,0.1098,0.2425,4,93573,364,389,24,1,1,369,9486,1,388,388,100,100,1,389,389,0,705,1820
Ec-26_000340.1,EsuBft840_9a-00001,0.01777,0.1439,0.1235,2,96615,314,325,9,2,2,317,9754,199,521,521,62,62,10,334,334,0,624,1609
Ec-26_000350.1,EsuBft840_7a-00001,0.05465,0.1875,0.2914,5,94631,141,149,8,0,0,143,9597,1,149,319,47,47,1,149,168,4.0200000000000004e-99,293,751
Ec-26_000400.1,EsuBft1996_7a-00001,0.06715,0.1076,0.6239,10,81508,1578,1936,257,17,101,1638,8461,144,2012,2012,96,93,58,1959,1959,0,2545,6596
Ec-26_000410.1,EsuBft1996_6a-00001,0.02403,0.07746,0.3102,6,95302,426,447,21,0,0,431,9642,1,447,447,100,100,1,447,447,0,850,2196
Ec-26_000460.1,EsuBft349_4a-00001,0.08757,0.2964,0.2954,5,83333,50,60,10,0,0,55,9167,231,290,290,21,21,2,61,61,1.62e-27,106,264
Ec-26_000480.1,EsuBft349_2a-00001,0.01091,0.1229,0.08873,1,96675,378,391,13,0,0,384,9821,26,416,416,94,94,1,391,391,0,769,1987
Ec-26_000490.1,EsuBft1530_3a-00001,0.01717,0.1439,0.1193,2,80272,236,294,10,3,48,239,8129,1,256,256,100,100,1,284,284,4.65e-156,439,1130
Ec-26_000500.1,EsuBft1530_4a-00001,0.01578,0.1276,0.1237,2,89423,372,416,17,2,27,377,9062,1,391,543,100,72,1,414,632,0,641,1654
Ec-26_000510.1,EsuBft1530_5a-00001,0.03826,0.09753,0.3923,7,91667,77,84,7,0,0,81,9643,1,84,84,100,100,1,84,84,4.5000000000000003e-51,156,395
Ec-26_000540.1,EsuBft1979_2a-00001,0.1052,0.179,0.5878,10,78934,1289,1633,287,10,57,1353,8285,47,1648,1649,97,97,29,1635,1640,0,1963,5085
Ec-26_000560.1,EsuBft609_10a-00001,0.04454,0.129,0.3453,6,86099,607,705,68,9,30,621,8809,2,701,810,86,86,1729,2408,2579,0,907,2344
Ec-26_000600.1,EsuBft609_13a-00001,0.04186,0.09852,0.4249,8,89407,1131,1265,114,6,20,1162,9186,1,1250,1250,100,100,1,1260,1260,0,1855,4806
Ec-26_000680.1,EsuBft1764_5a-00001,0.05887,0.1204,0.4888,9,78421,149,190,21,1,20,156,8211,90,279,719,26,26,1,170,577,1.07e-86,288,738
Ec-26_000720.1,EsuBft36_5a-00001,0.06244,0.1267,0.4928,9,79513,1013,1274,155,12,106,1050,8242,1,1208,1208,100,100,1,1234,1234,0,1538,3981
Ec-26_000740.1,EsuBft36_7a-00001,0.06364,0.1844,0.3451,6,84982,464,546,66,4,16,490,8974,1,538,541,99,99,1,538,543,0,882,2280
Ec-26_000760.1,EsuBft36_8a-00001,0.02373,0.1189,0.1995,3,90441,246,272,13,2,13,248,9118,1,264,315,84,84,1,267,698,2.81e-97,306,784
Ec-26_000780.1,EsuBft36_9a-00001,0.01656,0.1127,0.1469,2,92857,273,294,14,1,7,278,9456,2,288,288,99,99,4,297,297,0,538,1387
Ec-26_000810.1,EsuBft36_12a-00001,0.08196,0.04468,1.834,10,82143,46,56,10,0,0,47,8393,4,59,214,26,26,1,56,83,6.5899999999999996e-18,797,195
Ec-26_000850.1,EsuBft36_15a-00001,0.02998,0.1003,0.2989,5,94311,431,457,25,1,1,437,9562,1,456,456,100,100,17,473,473,0,766,1979
Ec-26_000880.1,EsuBft36_17a-00001,0.02267,0.1006,0.2255,4,95161,118,124,6,0,0,122,9839,2,125,125,99,99,123,246,246,2.3699999999999997e-78,235,600
Ec-26_000920.1,EsuBft36_19a-00001,0.02071,0.0909,0.2279,4,95752,541,565,23,1,1,554,9805,1,565,565,100,100,1,564,564,0,1027,2655
Ec-26_000990.1,EsuBft36_22a-00001,0.0198,0.1277,0.155,2,95636,263,275,12,0,0,268,9745,1,275,275,100,100,46,320,320,0,531,1368
Ec-26_001060.1,EsuBft531_19a-00001,0.06436,0.1309,0.4915,9,85896,609,709,77,2,23,641,9041,9,715,715,99,99,75,762,762,0,1214,3140
Ec-26_001080.1,EsuBft531_16a-00001,0.01376,0.1155,0.1191,2,96078,343,357,10,1,4,347,972,1,357,357,100,100,1,353,353,0,663,1710
Ec-26_001100.1,EsuBft531_14a-00001,0.008104,0.1381,0.05868,1,98273,569,579,10,0,0,576,9948,1,579,579,100,100,1,579,579,0,1147,2967
Ec-26_001130.1,EsuBft904_2a-00001,0.03884,0.13,0.2987,5,91791,492,536,43,1,1,509,9496,17,551,551,97,97,18,553,553,0,919,2375
Ec-26_001140.1,EsuBft904_3a-00001,0.01571,0.08457,0.1857,3,96032,121,126,5,0,0,122,9683,218,343,343,37,37,2,127,127,6.6e-78,236,603
Ec-26_001150.1,EsuBft904_5a-00001,0.03459,0.1153,0.2999,5,93095,364,391,27,0,0,376,9616,715,1105,1129,35,35,1,391,392,0,676,1743
Ec-26_001190.2,EsuBft904_10a-00001,0.02197,0.09447,0.2326,4,95105,136,143,7,0,0,141,986,21,163,163,88,88,1,143,237,3.4499999999999996e-94,277,708
Ec-26_001200.1,EsuBft904_11a-00001,0.01212,0.1346,0.09011,1,97945,286,292,6,0,0,289,9897,1,292,292,100,100,1,292,292,0,579,1492
Ec-26_001210.1,EsuBft904_12a-00001,0.1287,0.25,0.5147,9,90476,152,168,16,0,0,157,9345,1,168,260,65,65,1,168,189,7.9e-108,311,797
Ec-26_001220.1,EsuBft718_14a-00001,0.02116,0.1003,0.211,4,88764,158,178,7,1,13,163,9157,1,178,178,100,100,1,165,165,7.74e-109,312,799
Ec-26_001250.1,EsuBft718_11a-00001,0.03671,0.1047,0.3507,7,92593,250,270,18,1,2,257,9519,1,270,324,83,83,1,268,273,6.56e-169,474,1221
Ec-26_001260.1,EsuBft718_10a-00001,0.04288,0.1228,0.3492,6,91081,531,583,50,2,2,547,9383,68,650,650,90,90,1,581,581,0,920,2378
Ec-26_001270.1,EsuBft718_9a-00001,0.05583,0.1224,0.4563,8,8244,892,1082,144,10,46,927,8567,179,1259,1259,98,86,352,1388,1388,0,1080,2792
Ec-26_001290.1,EsuBft718_6a-00001,0.02421,0.1285,0.1884,3,94949,94,99,5,0,0,96,9697,1,99,99,100,100,1,99,99,3.6300000000000004e-61,186,471
Ec-26_001310.1,EsuBft718_5a-00001,0.0493,0.09295,0.5304,9,82583,422,511,65,6,24,439,8591,1,492,512,96,96,1,506,526,0,583,1504
Ec-26_001340.1,EsuBft718_3a-00001,0.01301,0.08402,0.1548,2,9711,168,173,5,0,0,171,9884,1,173,173,100,100,1,173,173,1.27e-119,339,870
Ec-26_001360.1,EsuBft1304_10a-00001,0.2047,0.4882,0.4193,8,95833,69,72,3,0,0,71,9861,60,131,252,29,29,1,72,111,9.84e-43,145,367
Ec-26_001370.1,EsuBft1304_9a-00001,0.01935,0.1213,0.1596,3,96444,217,225,8,0,0,218,9689,1,225,227,99,99,1,225,227,1.33e-144,407,1045
Ec-26_001380.1,EsuBft1304_6a-00001,0.02207,0.1726,0.1279,2,94702,143,151,8,0,0,147,9735,1,151,173,87,87,1,151,173,2.59e-77,232,592
Ec-26_001430.1,EsuBft2025_3a-00001,0.04551,0.07631,0.5963,10,90213,424,470,40,1,6,437,9298,1,464,464,100,100,1,470,470,0,709,1831
Ec-26_001450.1,EsuBft2025_4a-00001,0.02297,0.1045,0.2198,4,91028,487,535,27,3,21,499,9327,1,514,514,100,100,1,535,535,0,858,2217
Ec-26_001460.1,EsuBft1000_7a-00001,0.008279,0.1446,0.05724,1,97917,282,288,6,0,0,286,9931,1,288,291,99,99,155,442,443,0,583,1503
Ec-26_001470.1,EsuBft1000_6a-00001,0.006569,0.1048,0.06266,1,85259,214,251,2,1,35,216,8606,68,283,283,76,76,1,251,251,1.04e-149,423,1088
Ec-26_001480.1,EsuBft1000_5a-00001,0.02609,0.1674,0.1558,2,9441,152,161,9,0,0,155,9627,1,161,161,100,100,1,161,161,8.53e-106,303,777
Ec-26_001490.1,EsuBft1000_4a-00001,0.04682,0.09465,0.4947,9,84274,493,585,55,4,37,504,8615,1,577,577,100,100,547,1102,1102,0,707,1826
Ec-26_001520.1,EsuBft1000_3a-00001,0.0154,0.1129,0.1364,2,96741,950,982,32,0,0,958,9756,1,982,982,100,100,1,982,982,0,1924,4983
Ec-26_001550.1,EsuBft785_7a-00001,0.04628,0.1294,0.3577,7,93646,339,362,23,0,0,344,9503,43,404,404,90,90,14,375,375,0,657,1694
Ec-26_001560.1,EsuBft785_6a-00001,0.008198,0.08924,0.09186,1,98131,315,321,6,0,0,317,9875,1,321,321,100,100,1,321,321,0,651,1679
Ec-26_001570.1,EsuBft785_5a-00001,0.01606,0.09906,0.1621,3,97158,376,387,11,0,0,381,9845,42,428,428,90,90,1,387,387,0,781,2018
Ec-26_001580.1,EsuBft785_4a-00001,0.01237,0.06675,0.1853,3,97257,390,401,11,0,0,396,9875,1,401,401,100,100,1,401,401,0,816,2109
Ec-26_001600.1,EsuBft785_3a-00001,0.01749,0.1358,0.1288,2,94737,234,247,13,0,0,243,9838,1,247,249,99,99,1,247,422,3.42e-163,462,1190
Ec-26_001670.1,EsuBft1285_9a-00001,0.03702,0.1411,0.2623,5,91232,1363,1494,84,8,47,1382,925,186,1673,1673,89,89,30,1482,1482,0,2473,6410
Ec-26_001690.1,EsuBft1433_2a-00001,0.03531,0.1194,0.2956,5,9019,901,999,82,6,16,917,9179,1,990,990,100,100,1,992,992,0,1475,3818
Ec-26_001740.1,EsuBft1433_5a-00001,0.02096,0.1021,0.2053,3,96244,205,213,8,0,0,205,9624,186,398,398,54,54,1,213,213,9.98e-138,396,1018
Ec-26_001750.2,EsuBft3153_2a-00001,0.1392,0.2755,0.5053,9,70208,337,480,77,4,66,354,7375,1,419,470,89,89,14,488,499,0,557,1435
Ec-26_001760.1,EsuBft817_6a-00001,0.05068,0.1493,0.3395,6,80,172,215,16,2,27,176,8186,531,719,832,23,23,4,217,221,1.02e-79,261,666
Ec-26_001790.1,EsuBft817_8a-00001,0.02232,0.119,0.1877,3,95341,266,279,13,0,0,268,9606,1,279,279,100,100,1,279,279,0,533,1374
Ec-26_001800.1,EsuBft817_9a-00001,0.02671,0.1101,0.2426,4,92493,653,706,37,2,16,666,9433,123,812,812,85,85,1,706,706,0,1159,2998
Ec-26_001850.1,EsuBft946_9a-00001,0.0165,0.1046,0.1577,2,96018,627,653,22,3,4,635,9724,1,653,653,100,100,1,649,649,0,1256,3249
Ec-26_001880.1,EsuBft946_7a-00001,0.02395,0.09687,0.2473,4,94915,448,472,23,1,1,452,9576,1,472,472,100,100,1,471,471,0,884,2284
Ec-26_001940.1,EsuBft1580_11a-00001,0.009877,0.08983,0.11,2,97727,215,220,5,0,0,219,9955,1,220,220,100,100,1,220,220,2.81e-155,433,1114
Ec-26_001950.1,EsuBft1580_10a-00001,0.003789,0.1167,0.03246,1,99112,335,338,3,0,0,338,100,1,338,338,100,100,1,338,338,0,700,1806
Ec-26_002010.1,EsuBft1580_5a-00001,0.03389,0.1378,0.2459,4,93455,257,275,17,1,1,265,9636,1,275,278,99,99,1,274,275,3.33e-171,478,1231
Ec-26_002030.1,EsuBft341_22a-00001,0.07481,0.09695,0.7717,10,84564,378,447,69,0,0,396,8859,10,456,456,98,98,188,634,634,0,756,1951
Ec-26_002040.1,EsuBft341_21a-00001,0.02998,0.05124,0.5851,10,92308,252,273,14,1,7,260,9524,1,273,305,90,90,156,421,700,3.64e-176,508,1308
Ec-26_002070.1,EsuBft341_18a-00001,0.07403,0.1408,0.5256,9,85345,198,232,30,3,4,206,8879,1,230,247,93,93,631,860,861,1.3699999999999999e-104,326,836
Ec-26_002090.1,EsuBft341_16a-00001,0.09954,0.3456,0.288,5,90714,127,140,12,1,1,131,9357,138,276,372,37,37,1,140,173,2.3999999999999997e-59,191,486
Ec-26_002100.1,EsuBft341_15a-00001,0,0.1019,0,1,100,109,109,0,0,0,109,100,99,207,207,53,53,1,109,109,1.0399999999999999e-72,220,560
Ec-26_002120.1,EsuBft341_13a-00001,0.02128,0.09889,0.2151,4,93464,143,153,7,1,3,145,9477,1,150,150,100,100,1,153,153,1.58e-95,276,707
Ec-26_002130.1,EsuBft341_12a-00001,0.01886,0.1205,0.1565,2,96178,302,314,12,0,0,308,9809,1,314,314,100,100,1,314,314,0,637,1644
Ec-26_002140.1,EsuBft341_11a-00001,0,0.06829,0,1,100,124,124,0,0,0,124,100,1,124,124,100,100,1,124,124,1.87e-82,241,616
Ec-26_002250.1,EsuBft262_10a-00001,0.04179,0.1044,0.4004,7,89975,359,399,37,2,3,374,9373,1,399,399,100,100,1,396,396,0,612,1578
Ec-26_002270.1,EsuBft262_13a-00001,0.05364,0.4883,0.1098,2,96774,120,124,4,0,0,122,9839,1,124,1173,11,11,1,124,183,6.169999999999999e-74,248,632
Ec-26_002290.1,EsuBft262_14a-00001,0.03983,0.1066,0.3738,7,91636,504,550,45,1,1,517,94,1,550,550,100,100,1,549,549,0,984,2544
Ec-26_002320.2,EsuBft1017_17a-00001,0.06291,0.2168,0.2902,5,95,190,200,10,0,0,195,975,29,228,230,87,87,199,398,842,1.98e-130,392,1007
Ec-26_002340.1,EsuBft236_20a-00001,0.02235,0.04429,0.5045,9,93416,227,243,12,1,4,232,9547,1,243,243,100,100,18,256,256,2.7900000000000002e-164,458,1179
Ec-26_002350.2,EsuBft236_21a-00001,0,0.06728,0,1,100,261,261,0,0,0,261,100,1,261,261,100,100,1,261,261,0,535,1378
Ec-26_002370.1,EsuBft196_10a-00001,0.04192,0.1326,0.3162,6,9434,100,106,6,0,0,103,9717,215,320,364,29,29,1,106,112,1.48e-63,202,515
Ec-26_002400.1,EsuBft196_12a-00001,0.01678,0.06155,0.2727,5,96914,157,162,5,0,0,158,9753,1,162,162,100,100,1,162,162,1.38e-111,318,815
Ec-26_002410.1,EsuBft196_13a-00001,0.01065,0.05766,0.1847,3,98724,387,392,5,0,0,391,9974,80,471,479,82,82,1,392,396,0,811,2094
Ec-26_002420.1,EsuBft196_14a-00001,0,0.0603,0,1,875,245,280,0,1,35,245,875,179,458,458,61,61,1,245,245,1.29e-170,483,1243
Ec-26_002440.1,EsuBft196_15a-00001,0.009896,0.09392,0.1054,2,96552,728,754,16,1,10,734,9735,1,744,744,100,100,1,754,754,0,1492,3863
Ec-26_002460.1,EsuBft196_17a-00001,0.01956,0.1012,0.1932,3,96454,136,141,5,0,0,140,9929,1,141,141,100,100,1,141,141,5.44e-94,272,695
Ec-26_002490.1,EsuBft196_19a-00001,0.01227,0.09731,0.1261,2,974,412,423,11,0,0,416,9835,1,423,423,100,100,1,423,423,0,834,2154
Ec-26_002500.2,EsuBft196_20a-00001,0.02764,0.09008,0.3069,6,92713,229,247,14,2,4,232,9393,1,243,260,93,93,1,247,248,7.569999999999999e-142,402,1033
Ec-26_002510.1,EsuBft196_21a-00001,0.05676,0.09483,0.5985,10,84666,1292,1526,182,10,52,1340,8781,5,1510,1510,99,99,1,1494,1494,0,2275,5895
Ec-26_002520.1,EsuBft196_22a-00001,0.03645,0.1538,0.237,4,94186,162,172,10,0,0,167,9709,1,172,173,99,99,19,190,196,4.2e-119,336,862
Ec-26_002560.1,EsuBft196_24a-00001,0.02264,0.09105,0.2487,4,95299,750,787,37,0,0,768,9759,63,849,849,93,93,1,787,787,0,1528,3957
Ec-26_002590.1,EsuBft3252_2a-00001,0.03935,0.1139,0.3455,6,92734,485,523,37,1,1,496,9484,81,602,605,86,86,14,536,541,0,925,2391
