Orthogroup	Fd_tasm	Fs_tasm	Laminaria-digitata_MALE_proteins	Saccorhiza-polyschides_MALE_proteins
OG0075030			prot_L-digitata_M_contig68147.1.1	
OG0075031			prot_L-digitata_M_contig68183.1.1	
OG0075032			prot_L-digitata_M_contig68199.2.1	
OG0075033			prot_L-digitata_M_contig68199.3.1	
OG0075034			prot_L-digitata_M_contig68199.4.1	
OG0075035			prot_L-digitata_M_contig68237.1.1	
OG0075036			prot_L-digitata_M_contig68287.1.1	
OG0075037			prot_L-digitata_M_contig68316.1.1	
OG0075038			prot_L-digitata_M_contig68325.1.1	
OG0075039			prot_L-digitata_M_contig68343.1.1	
OG0075040			prot_L-digitata_M_contig68343.2.1	
OG0075041			prot_L-digitata_M_contig68364.1.1	
OG0075042			prot_L-digitata_M_contig68364.2.1	
OG0075043			prot_L-digitata_M_contig68367.2.1	
OG0075044			prot_L-digitata_M_contig68399.1.1	
OG0075045			prot_L-digitata_M_contig68480.1.1	
OG0075046			prot_L-digitata_M_contig68503.2.1	
OG0075047			prot_L-digitata_M_contig68505.2.1	
OG0075048			prot_L-digitata_M_contig68523.3.1	
OG0075049			prot_L-digitata_M_contig68543.1.2	
OG0075050			prot_L-digitata_M_contig68555.1.1	
OG0075051			prot_L-digitata_M_contig68569.2.1	
OG0075052			prot_L-digitata_M_contig68601.2.1	
OG0075053			prot_L-digitata_M_contig68637.2.1	
OG0075054			prot_L-digitata_M_contig68641.1.1	
OG0075055			prot_L-digitata_M_contig68649.1.1	
OG0075056			prot_L-digitata_M_contig68649.2.1	
OG0075057			prot_L-digitata_M_contig68649.3.1	
OG0075058			prot_L-digitata_M_contig68649.4.1	
OG0075059			prot_L-digitata_M_contig68661.2.1	
OG0075060			prot_L-digitata_M_contig21283.2.1	
OG0075061			prot_L-digitata_M_contig21288.1.1	
OG0075062			prot_L-digitata_M_contig21289.1.1	
OG0075063			prot_L-digitata_M_contig21299.1.1	
OG0075064			prot_L-digitata_M_contig21304.1.1	
OG0075065			prot_L-digitata_M_contig21305.1.1	
OG0075066			prot_L-digitata_M_contig21332.1.1	
OG0075067			prot_L-digitata_M_contig21332.2.1	
OG0075068			prot_L-digitata_M_contig21413.2.1	
OG0075069			prot_L-digitata_M_contig13017.1.1	
OG0075070			prot_L-digitata_M_contig13017.2.1	
OG0075071			prot_L-digitata_M_contig13028.1.1	
OG0075072			prot_L-digitata_M_contig13030.2.1	
OG0075073			prot_L-digitata_M_contig13032.4.1	
OG0075074			prot_L-digitata_M_contig13056.2.1	
OG0075075			prot_L-digitata_M_contig13104.1.1	
OG0075076			prot_L-digitata_M_contig13114.1.1	
OG0075077			prot_L-digitata_M_contig13114.2.1	
OG0075078			prot_L-digitata_M_contig13125.1.1	
OG0075079			prot_L-digitata_M_contig52031.1.1	
OG0075080			prot_L-digitata_M_contig52037.1.1	
OG0075081			prot_L-digitata_M_contig52050.1.1	
OG0075082			prot_L-digitata_M_contig52060.1.1	
OG0075083			prot_L-digitata_M_contig52110.1.1	
OG0075084			prot_L-digitata_M_contig52129.1.1	
OG0075085			prot_L-digitata_M_contig52144.1.1	
OG0075086			prot_L-digitata_M_contig52157.1.1	
OG0075087			prot_L-digitata_M_contig52208.1.1	
OG0075088			prot_L-digitata_M_contig52234.2.1	
OG0075089			prot_L-digitata_M_contig52275.1.1	
OG0075090			prot_L-digitata_M_contig52275.2.1	
OG0075091			prot_L-digitata_M_contig52295.2.1	
OG0075092			prot_L-digitata_M_contig52300.1.1	
OG0075093			prot_L-digitata_M_contig52306.2.1	
OG0075094			prot_L-digitata_M_contig52315.1.1	
OG0075095			prot_L-digitata_M_contig52332.1.1	
OG0075096			prot_L-digitata_M_contig52353.1.1	
OG0075097			prot_L-digitata_M_contig52353.2.1	
OG0075098			prot_L-digitata_M_contig52363.1.1	
OG0075099			prot_L-digitata_M_contig52366.2.1	
OG0075100			prot_L-digitata_M_contig52387.1.1	
OG0075101			prot_L-digitata_M_contig52390.1.1	
OG0075102			prot_L-digitata_M_contig52391.2.1	
OG0075103			prot_L-digitata_M_contig33676.3.1	
OG0075104			prot_L-digitata_M_contig33710.2.1	
OG0075105			prot_L-digitata_M_contig33776.1.1	
OG0075106			prot_L-digitata_M_contig33793.3.1	
OG0075107			prot_L-digitata_M_contig33817.1.1	
OG0075108			prot_L-digitata_M_contig33826.1.1	
OG0075109			prot_L-digitata_M_contig33828.2.1	
OG0075110			prot_L-digitata_M_contig37088.1.1	
OG0075111			prot_L-digitata_M_contig37106.1.1	
OG0075112			prot_L-digitata_M_contig37143.2.1	
OG0075113			prot_L-digitata_M_contig37181.1.1	
OG0075114			prot_L-digitata_M_contig37213.2.1	
OG0075115			prot_L-digitata_M_contig37221.1.1	
OG0075116			prot_L-digitata_M_contig37334.2.1	
OG0075117			prot_L-digitata_M_contig66400.1.1	
OG0075118			prot_L-digitata_M_contig66400.2.1	
OG0075119			prot_L-digitata_M_contig66404.1.1	
OG0075120			prot_L-digitata_M_contig66404.2.1	
OG0075121			prot_L-digitata_M_contig66446.1.1	
OG0075122			prot_L-digitata_M_contig66572.1.1	
OG0075123			prot_L-digitata_M_contig66573.1.1	
OG0075124			prot_L-digitata_M_contig66669.1.1	
OG0075125			prot_L-digitata_M_contig66670.1.1	
OG0075126			prot_L-digitata_M_contig66674.1.1	
OG0075127			prot_L-digitata_M_contig66674.2.1	
OG0075128			prot_L-digitata_M_contig66695.1.1	
OG0075129			prot_L-digitata_M_contig66695.2.1	
OG0075130			prot_L-digitata_M_contig66771.1.1	
OG0075131			prot_L-digitata_M_contig66792.1.1	
OG0075132			prot_L-digitata_M_contig66793.1.1	
OG0075133			prot_L-digitata_M_contig66840.1.1	
OG0075134			prot_L-digitata_M_contig66851.1.1	
OG0075135			prot_L-digitata_M_contig66872.1.1	
OG0075136			prot_L-digitata_M_contig66893.1.1	
OG0075137			prot_L-digitata_M_contig66899.1.1	
OG0075138			prot_L-digitata_M_contig66929.2.1	
OG0075139			prot_L-digitata_M_contig66931.1.1	
OG0075140			prot_L-digitata_M_contig66941.2.1	
OG0075141			prot_L-digitata_M_contig66941.3.1	
OG0075142			prot_L-digitata_M_contig7864.1.1	
OG0075143			prot_L-digitata_M_contig7888.1.2	
OG0075144			prot_L-digitata_M_contig7902.1.1	
OG0075145			prot_L-digitata_M_contig7911.3.1	
OG0075146			prot_L-digitata_M_contig7917.3.1	
OG0075147			prot_L-digitata_M_contig7940.4.1	
OG0075148			prot_L-digitata_M_contig41562.1.1	
OG0075149			prot_L-digitata_M_contig41571.1.1	
OG0075150			prot_L-digitata_M_contig41583.1.1	
OG0075151			prot_L-digitata_M_contig41602.1.1	
OG0075152			prot_L-digitata_M_contig41614.1.1	
OG0075153			prot_L-digitata_M_contig41641.2.1	
OG0075154			prot_L-digitata_M_contig41685.1.1	
OG0075155			prot_L-digitata_M_contig41713.1.1	
OG0075156			prot_L-digitata_M_contig41793.1.1	
OG0075157			prot_L-digitata_M_contig41793.2.1	
OG0075158			prot_L-digitata_M_contig41816.1.1	
OG0075159			prot_L-digitata_M_contig41852.1.1	
OG0075160			prot_L-digitata_M_contig41867.1.1	
OG0075161			prot_L-digitata_M_contig41877.1.1	
OG0075162			prot_L-digitata_M_contig41877.3.1	
OG0075163			prot_L-digitata_M_contig7614.1.1	
OG0075164			prot_L-digitata_M_contig7615.2.1	
OG0075165			prot_L-digitata_M_contig7647.1.1	
OG0075166			prot_L-digitata_M_contig7659.2.1	
OG0075167			prot_L-digitata_M_contig7669.1.1	
OG0075168			prot_L-digitata_M_contig91766.2.1	
OG0075169			prot_L-digitata_M_contig91808.1.1	
OG0075170			prot_L-digitata_M_contig91810.1.1	
OG0075171			prot_L-digitata_M_contig91812.1.1	
OG0075172			prot_L-digitata_M_contig91816.1.1	
OG0075173			prot_L-digitata_M_contig91832.1.1	
OG0075174			prot_L-digitata_M_contig91835.1.1	
OG0075175			prot_L-digitata_M_contig91846.1.1	
OG0075176			prot_L-digitata_M_contig91873.1.1	
OG0075177			prot_L-digitata_M_contig91873.2.1	
OG0075178			prot_L-digitata_M_contig91917.1.1	
OG0075179			prot_L-digitata_M_contig91937.2.1	
OG0075180			prot_L-digitata_M_contig91984.1.1	
OG0075181			prot_L-digitata_M_contig91999.1.1	
OG0075182			prot_L-digitata_M_contig92012.1.1	
OG0075183			prot_L-digitata_M_contig92013.1.1	
OG0075184			prot_L-digitata_M_contig92038.1.1	
OG0075185			prot_L-digitata_M_contig92042.1.1	
OG0075186			prot_L-digitata_M_contig92049.1.1	
OG0075187			prot_L-digitata_M_contig92080.1.1	
OG0075188			prot_L-digitata_M_contig92087.2.1	
OG0075189			prot_L-digitata_M_contig92089.1.1	
OG0075190			prot_L-digitata_M_contig92094.1.1	
OG0075191			prot_L-digitata_M_contig92108.1.1	
OG0075192			prot_L-digitata_M_contig92115.1.1	
OG0075193			prot_L-digitata_M_contig92160.1.1	
OG0075194			prot_L-digitata_M_contig92163.2.1	
OG0075195			prot_L-digitata_M_contig92169.1.1	
OG0075196			prot_L-digitata_M_contig92170.1.1	
OG0075197			prot_L-digitata_M_contig92188.1.1	
OG0075198			prot_L-digitata_M_contig92220.2.1	
OG0075199			prot_L-digitata_M_contig92222.1.1	
OG0075200			prot_L-digitata_M_contig92235.1.1	
OG0075201			prot_L-digitata_M_contig92323.2.1	
OG0075202			prot_L-digitata_M_contig92354.1.1	
OG0075203			prot_L-digitata_M_contig92355.2.2	
OG0075204			prot_L-digitata_M_contig92410.1.1	
OG0075205			prot_L-digitata_M_contig92410.2.1	
OG0075206			prot_L-digitata_M_contig92436.1.1	
OG0075207			prot_L-digitata_M_contig92436.2.1	
OG0075208			prot_L-digitata_M_contig92440.3.1	
OG0075209			prot_L-digitata_M_contig92442.1.1	
OG0075210			prot_L-digitata_M_contig92488.1.1	
OG0075211			prot_L-digitata_M_contig92492.1.1	
OG0075212			prot_L-digitata_M_contig92501.2.1	
OG0075213			prot_L-digitata_M_contig92505.2.1	
OG0075214			prot_L-digitata_M_contig92519.1.1	
OG0075215			prot_L-digitata_M_contig92554.1.1	
OG0075216			prot_L-digitata_M_contig92611.1.1	
OG0075217			prot_L-digitata_M_contig92612.1.1	
OG0075218			prot_L-digitata_M_contig92635.1.1	
OG0075219			prot_L-digitata_M_contig100054.1.1	
OG0075220			prot_L-digitata_M_contig100068.1.1	
OG0075221			prot_L-digitata_M_contig100079.1.1	
OG0075222			prot_L-digitata_M_contig100084.1.1	
OG0075223			prot_L-digitata_M_contig100133.1.1	
OG0075224			prot_L-digitata_M_contig100137.1.1	
OG0075225			prot_L-digitata_M_contig100137.2.1	
OG0075226			prot_L-digitata_M_contig100200.1.1	
OG0075227			prot_L-digitata_M_contig100201.1.1	
OG0075228			prot_L-digitata_M_contig100210.1.1	
OG0075229			prot_L-digitata_M_contig100210.2.1	
OG0075230			prot_L-digitata_M_contig100212.1.1	
OG0075231			prot_L-digitata_M_contig100229.1.1	
OG0075232			prot_L-digitata_M_contig100242.1.1	
OG0075233			prot_L-digitata_M_contig100254.1.1	
OG0075234			prot_L-digitata_M_contig99259.1.1	
OG0075235			prot_L-digitata_M_contig99264.2.1	
OG0075236			prot_L-digitata_M_contig99267.1.1	
OG0075237			prot_L-digitata_M_contig99267.2.1	
OG0075238			prot_L-digitata_M_contig99269.1.1	
OG0075239			prot_L-digitata_M_contig99285.1.1	
OG0075240			prot_L-digitata_M_contig99326.1.1	
OG0075241			prot_L-digitata_M_contig99326.2.1	
OG0075242			prot_L-digitata_M_contig99327.1.1	
OG0075243			prot_L-digitata_M_contig99328.1.1	
OG0075244			prot_L-digitata_M_contig99328.2.1	
OG0075245			prot_L-digitata_M_contig99330.1.1	
OG0075246			prot_L-digitata_M_contig99355.1.1	
OG0075247			prot_L-digitata_M_contig99390.1.1	
OG0075248			prot_L-digitata_M_contig99395.1.1	
OG0075249			prot_L-digitata_M_contig99395.2.1	
OG0075250			prot_L-digitata_M_contig99401.1.1	
OG0075251			prot_L-digitata_M_contig99405.1.1	
OG0075252			prot_L-digitata_M_contig99417.2.1	
OG0075253			prot_L-digitata_M_contig99440.1.1	
OG0075254			prot_L-digitata_M_contig99461.1.1	
OG0075255			prot_L-digitata_M_contig99462.1.1	
OG0075256			prot_L-digitata_M_contig99467.1.1	
OG0075257			prot_L-digitata_M_contig99473.1.1	
OG0075258			prot_L-digitata_M_contig99476.1.1	
OG0075259			prot_L-digitata_M_contig99491.1.1	
OG0075260			prot_L-digitata_M_contig99534.1.1	
OG0075261			prot_L-digitata_M_contig99539.1.1	
OG0075262			prot_L-digitata_M_contig99539.2.1	
OG0075263			prot_L-digitata_M_contig99541.1.1	
OG0075264			prot_L-digitata_M_contig99552.1.1	
OG0075265			prot_L-digitata_M_contig99552.2.1	
OG0075266			prot_L-digitata_M_contig99555.1.1	
OG0075267			prot_L-digitata_M_contig99557.1.1	
OG0075268			prot_L-digitata_M_contig99576.1.1	
OG0075269			prot_L-digitata_M_contig99578.1.1	
OG0075270			prot_L-digitata_M_contig99603.1.1	
OG0075271			prot_L-digitata_M_contig99604.1.1	
OG0075272			prot_L-digitata_M_contig99607.1.1	
OG0075273			prot_L-digitata_M_contig99608.1.1	
OG0075274			prot_L-digitata_M_contig99629.1.1	
OG0075275			prot_L-digitata_M_contig99654.2.1	
OG0075276			prot_L-digitata_M_contig99656.1.1	
OG0075277			prot_L-digitata_M_contig99686.1.1	
OG0075278			prot_L-digitata_M_contig99699.1.1	
OG0075279			prot_L-digitata_M_contig99701.1.1	
OG0075280			prot_L-digitata_M_contig99701.3.1	
OG0075281			prot_L-digitata_M_contig99704.1.1	
OG0075282			prot_L-digitata_M_contig99748.1.1	
OG0075283			prot_L-digitata_M_contig99766.2.1	
OG0075284			prot_L-digitata_M_contig99784.1.1	
OG0075285			prot_L-digitata_M_contig99825.1.1	
OG0075286			prot_L-digitata_M_contig99829.1.1	
OG0075287			prot_L-digitata_M_contig99836.1.1	
OG0075288			prot_L-digitata_M_contig99839.1.1	
OG0075289			prot_L-digitata_M_contig99844.1.1	
OG0075290			prot_L-digitata_M_contig99844.2.1	
OG0075291			prot_L-digitata_M_contig99907.1.1	
OG0075292			prot_L-digitata_M_contig99925.1.1	
OG0075293			prot_L-digitata_M_contig99943.1.1	
OG0075294			prot_L-digitata_M_contig99945.1.1	
OG0075295			prot_L-digitata_M_contig99949.1.1	
OG0075296			prot_L-digitata_M_contig99969.1.1	
OG0075297			prot_L-digitata_M_contig99971.1.1	
OG0075298			prot_L-digitata_M_contig155550.1.1	
OG0075299			prot_L-digitata_M_contig155551.1.1	
OG0075300			prot_L-digitata_M_contig155558.1.1	
OG0075301			prot_L-digitata_M_contig155558.2.1	
OG0075302			prot_L-digitata_M_contig155563.2.1	
OG0075303			prot_L-digitata_M_contig155565.1.1	
OG0075304			prot_L-digitata_M_contig155565.2.1	
OG0075305			prot_L-digitata_M_contig155569.1.1	
OG0075306			prot_L-digitata_M_contig155576.1.1	
OG0075307			prot_L-digitata_M_contig155576.2.1	
OG0075308			prot_L-digitata_M_contig155581.1.1	
OG0075309			prot_L-digitata_M_contig155601.1.1	
OG0075310			prot_L-digitata_M_contig155611.1.1	
OG0075311			prot_L-digitata_M_contig155618.1.1	
OG0075312			prot_L-digitata_M_contig155637.1.1	
OG0075313			prot_L-digitata_M_contig155664.1.1	
OG0075314			prot_L-digitata_M_contig155670.1.1	
OG0075315			prot_L-digitata_M_contig155682.1.1	
OG0075316			prot_L-digitata_M_contig155709.1.1	
OG0075317			prot_L-digitata_M_contig155715.1.1	
OG0075318			prot_L-digitata_M_contig51215.1.1	
OG0075319			prot_L-digitata_M_contig51224.1.1	
OG0075320			prot_L-digitata_M_contig51226.1.1	
OG0075321			prot_L-digitata_M_contig51244.1.1	
OG0075322			prot_L-digitata_M_contig51331.1.1	
OG0075323			prot_L-digitata_M_contig51349.1.1	
OG0075324			prot_L-digitata_M_contig51351.1.1	
OG0075325			prot_L-digitata_M_contig51358.1.1	
OG0075326			prot_L-digitata_M_contig51366.1.1	
OG0075327			prot_L-digitata_M_contig51366.4.1	
OG0075328			prot_L-digitata_M_contig51393.1.1	
OG0075329			prot_L-digitata_M_contig51427.1.1	
OG0075330			prot_L-digitata_M_contig51430.1.1	
OG0075331			prot_L-digitata_M_contig51436.1.1	
OG0075332			prot_L-digitata_M_contig51554.1.1	
OG0075333			prot_L-digitata_M_contig51566.1.1	
OG0075334			prot_L-digitata_M_contig150137.1.1	
OG0075335			prot_L-digitata_M_contig150157.1.1	
OG0075336			prot_L-digitata_M_contig150160.1.1	
OG0075337			prot_L-digitata_M_contig150169.1.1	
OG0075338			prot_L-digitata_M_contig150196.1.1	
OG0075339			prot_L-digitata_M_contig150213.1.1	
OG0075340			prot_L-digitata_M_contig150218.1.1	
OG0075341			prot_L-digitata_M_contig150233.1.1	
OG0075342			prot_L-digitata_M_contig150298.1.1	
OG0075343			prot_L-digitata_M_contig150301.1.1	
OG0075344			prot_L-digitata_M_contig150303.1.1	
OG0075345			prot_L-digitata_M_contig150304.1.1	
OG0075346			prot_L-digitata_M_contig150325.1.1	
OG0075347			prot_L-digitata_M_contig150326.1.1	
OG0075348			prot_L-digitata_M_contig150333.1.1	
OG0075349			prot_L-digitata_M_contig150336.1.1	
OG0075350			prot_L-digitata_M_contig150339.1.1	
OG0075351			prot_L-digitata_M_contig150341.2.1	
OG0075352			prot_L-digitata_M_contig150371.1.1	
OG0075353			prot_L-digitata_M_contig150376.1.1	
OG0075354			prot_L-digitata_M_contig150381.1.1	
OG0075355			prot_L-digitata_M_contig150450.1.1	
OG0075356			prot_L-digitata_M_contig150452.1.1	
OG0075357			prot_L-digitata_M_contig150493.1.1	
OG0075358			prot_L-digitata_M_contig150498.1.1	
OG0075359			prot_L-digitata_M_contig150500.1.1	
OG0075360			prot_L-digitata_M_contig150511.1.1	
OG0075361			prot_L-digitata_M_contig150515.1.1	
OG0075362			prot_L-digitata_M_contig150519.1.1	
OG0075363			prot_L-digitata_M_contig150520.1.1	
OG0075364			prot_L-digitata_M_contig150521.1.1	
OG0075365			prot_L-digitata_M_contig150526.1.1	
OG0075366			prot_L-digitata_M_contig150529.1.1	
OG0075367			prot_L-digitata_M_contig150532.2.1	
OG0075368			prot_L-digitata_M_contig150536.1.1	
OG0075369			prot_L-digitata_M_contig150538.1.1	
OG0075370			prot_L-digitata_M_contig150542.1.1	
OG0075371			prot_L-digitata_M_contig150542.2.1	
OG0075372			prot_L-digitata_M_contig150543.1.1	
OG0075373			prot_L-digitata_M_contig150546.1.1	
OG0075374			prot_L-digitata_M_contig150561.1.1	
OG0075375			prot_L-digitata_M_contig150566.1.1	
OG0075376			prot_L-digitata_M_contig150566.2.1	
OG0075377			prot_L-digitata_M_contig150579.1.1	
OG0075378			prot_L-digitata_M_contig150629.1.1	
OG0075379			prot_L-digitata_M_contig150653.1.1	
OG0075380			prot_L-digitata_M_contig150656.1.1	
OG0075381			prot_L-digitata_M_contig150657.1.1	
OG0075382			prot_L-digitata_M_contig150664.1.1	
OG0075383			prot_L-digitata_M_contig150714.1.1	
OG0075384			prot_L-digitata_M_contig150728.1.1	
OG0075385			prot_L-digitata_M_contig150736.1.1	
OG0075386			prot_L-digitata_M_contig150737.1.1	
OG0075387			prot_L-digitata_M_contig150739.1.1	
OG0075388			prot_L-digitata_M_contig150741.1.1	
OG0075389			prot_L-digitata_M_contig150747.1.1	
OG0075390			prot_L-digitata_M_contig150754.1.1	
OG0075391			prot_L-digitata_M_contig150804.1.1	
OG0075392			prot_L-digitata_M_contig150806.1.1	
OG0075393			prot_L-digitata_M_contig150837.1.1	
OG0075394			prot_L-digitata_M_contig150850.1.1	
OG0075395			prot_L-digitata_M_contig150850.2.1	
OG0075396			prot_L-digitata_M_contig150874.1.1	
OG0075397			prot_L-digitata_M_contig150905.1.1	
OG0075398			prot_L-digitata_M_contig150905.2.1	
OG0075399			prot_L-digitata_M_contig150971.1.1	
OG0075400			prot_L-digitata_M_contig150974.1.1	
OG0075401			prot_L-digitata_M_contig150975.1.1	
OG0075402			prot_L-digitata_M_contig150977.1.1	
OG0075403			prot_L-digitata_M_contig150981.1.1	
OG0075404			prot_L-digitata_M_contig150982.1.1	
OG0075405			prot_L-digitata_M_contig150983.1.1	
OG0075406			prot_L-digitata_M_contig150983.2.1	
OG0075407			prot_L-digitata_M_contig150984.1.1	
OG0075408			prot_L-digitata_M_contig150991.1.1	
OG0075409			prot_L-digitata_M_contig150993.1.1	
OG0075410			prot_L-digitata_M_contig150994.1.1	
OG0075411			prot_L-digitata_M_contig150994.2.1	
OG0075412			prot_L-digitata_M_contig151000.2.1	
OG0075413			prot_L-digitata_M_contig151008.1.1	
OG0075414			prot_L-digitata_M_contig151015.1.1	
OG0075415			prot_L-digitata_M_contig151018.1.1	
OG0075416			prot_L-digitata_M_contig151024.1.1	
OG0075417			prot_L-digitata_M_contig151027.1.1	
OG0075418			prot_L-digitata_M_contig151029.1.1	
OG0075419			prot_L-digitata_M_contig151030.1.1	
OG0075420			prot_L-digitata_M_contig151037.1.1	
OG0075421			prot_L-digitata_M_contig151053.1.1	
OG0075422			prot_L-digitata_M_contig151055.1.1	
OG0075423			prot_L-digitata_M_contig151063.1.1	
OG0075424			prot_L-digitata_M_contig151088.1.1	
OG0075425			prot_L-digitata_M_contig151139.1.1	
OG0075426			prot_L-digitata_M_contig151145.1.1	
OG0075427			prot_L-digitata_M_contig151206.1.1	
OG0075428			prot_L-digitata_M_contig151207.1.1	
OG0075429			prot_L-digitata_M_contig151211.1.1	
OG0075430			prot_L-digitata_M_contig151212.1.1	
OG0075431			prot_L-digitata_M_contig151213.1.1	
OG0075432			prot_L-digitata_M_contig151214.1.1	
OG0075433			prot_L-digitata_M_contig151219.1.1	
OG0075434			prot_L-digitata_M_contig151221.1.1	
OG0075435			prot_L-digitata_M_contig151226.1.1	
OG0075436			prot_L-digitata_M_contig151232.1.1	
OG0075437			prot_L-digitata_M_contig151234.1.1	
OG0075438			prot_L-digitata_M_contig151236.2.1	
OG0075439			prot_L-digitata_M_contig151241.1.1	
OG0075440			prot_L-digitata_M_contig151256.1.1	
OG0075441			prot_L-digitata_M_contig151259.1.1	
OG0075442			prot_L-digitata_M_contig151261.1.1	
OG0075443			prot_L-digitata_M_contig151274.1.1	
OG0075444			prot_L-digitata_M_contig151275.1.1	
OG0075445			prot_L-digitata_M_contig151275.2.1	
